ID;IDMUN;MUNICIPIO;IDPROV;PROVINCIA;MUN;POB;POBLACIÓN;IDVIA;TIPOVIA;NOMBRE DE VÍA;NOMBRE COMPLETO;NOMBRE PROPIO;PERSONAJE
294003;16033;Belmonte;16;Cuenca;033;2019;De 2.001 a 3.000;00012;PLAZA;CAUDILLO (DEL);PLAZA CAUDILLO (DEL);Plaza del Caudillo;Francisco Franco
609769;34123;Paredes de Nava;34;Palencia;123;1981;De 1.001 a 2.000;00028;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
609770;34123;Paredes de Nava;34;Palencia;123;1981;De 1.001 a 2.000;00029;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
609792;34123;Paredes de Nava;34;Palencia;123;1981;De 1.001 a 2.000;00057;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
806275;46148;Loriguilla;46;Valencia;148;1953;De 1.001 a 2.000;00046;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
806278;46148;Loriguilla;46;Valencia;148;1953;De 1.001 a 2.000;00049;AVDA;CAUDILLO;AVDA CAUDILLO;Avda. Caudillo;Francisco Franco
630398;36007;Campo Lameiro;36;Pontevedra;007;1931;De 1.001 a 2.000;00064;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
762343;45006;Alcaudete de la Jara;45;Toledo;006;1897;De 1.001 a 2.000;00022;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
762345;45006;Alcaudete de la Jara;45;Toledo;006;1897;De 1.001 a 2.000;00024;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
762346;45006;Alcaudete de la Jara;45;Toledo;006;1897;De 1.001 a 2.000;00025;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
762350;45006;Alcaudete de la Jara;45;Toledo;006;1897;De 1.001 a 2.000;00029;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
762344;45006;Alcaudete de la Jara;45;Toledo;006;1897;De 1.001 a 2.000;00023;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
329808;18020;Arenas del Rey;18;Granada;020;1865;De 1.001 a 2.000;00266;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
297435;16112;Huete;16;Cuenca;112;1862;De 1.001 a 2.000;00025;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
297530;16112;Huete;16;Cuenca;112;1862;De 1.001 a 2.000;00348;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
297532;16112;Huete;16;Cuenca;112;1862;De 1.001 a 2.000;00350;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
772147;45089;Malpica de Tajo;45;Toledo;089;1861;De 1.001 a 2.000;00070;CALLE;GENERAL MILLAN ASTRAY;CALLE GENERAL MILLAN ASTRAY;Calle General Millán Astray;José Millan Astray
772148;45089;Malpica de Tajo;45;Toledo;089;1861;De 1.001 a 2.000;00071;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
779783;45154;San Román de los Montes;45;Toledo;154;1855;De 1.001 a 2.000;00002;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
728481;42069;Covaleda;42;Soria;069;1779;De 1.001 a 2.000;00104;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
784128;45171;La Torre de Esteban Hambrán;45;Toledo;171;1770;De 1.001 a 2.000;00027;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
457507;27029;Meira;27;Lugo;029;1749;De 1.001 a 2.000;00018;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
457508;27029;Meira;27;Lugo;029;1749;De 1.001 a 2.000;00082;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
187900;09211;Melgar de Fernamental;09;Burgos;211;1744;De 1.001 a 2.000;00040;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
187926;09211;Melgar de Fernamental;09;Burgos;211;1744;De 1.001 a 2.000;00193;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
24860;03061;Daya Nueva;03;Alicante;061;1732;De 1.001 a 2.000;00129;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
24861;03061;Daya Nueva;03;Alicante;061;1732;De 1.001 a 2.000;00135;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
24859;03061;Daya Nueva;03;Alicante;061;1732;De 1.001 a 2.000;00114;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
293072;16007;La Alberca de Záncara;16;Cuenca;007;1723;De 1.001 a 2.000;00026;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
293074;16007;La Alberca de Záncara;16;Cuenca;007;1723;De 1.001 a 2.000;00028;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
293106;16007;La Alberca de Záncara;16;Cuenca;007;1723;De 1.001 a 2.000;00134;CALLE;MILLAN ASTRAY;CALLE MILLAN ASTRAY;Calle Millán Astray;José Millan Astray
11343;02063;Pozohondo;02;Albacete;063;1717;De 1.001 a 2.000;00089;CALLE;CAUDILLO;CALLE CAUDILLO;Calle Caudillo;Francisco Franco
203910;10111;Madrigal de la Vera;10;Cáceres;111;1705;De 1.001 a 2.000;00032;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
203917;10111;Madrigal de la Vera;10;Cáceres;111;1705;De 1.001 a 2.000;00044;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
203976;10111;Madrigal de la Vera;10;Cáceres;111;1705;De 1.001 a 2.000;00262;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
203977;10111;Madrigal de la Vera;10;Cáceres;111;1705;De 1.001 a 2.000;00263;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
203978;10111;Madrigal de la Vera;10;Cáceres;111;1705;De 1.001 a 2.000;00264;CALLE;GENERAL QUEIPO DE LLANO;CALLE GENERAL QUEIPO DE LLANO;Calle General Queipo de Llano;Gonzalo Queipo de Llano
830236;47084;Mayorga;47;Valladolid;084;1689;De 1.001 a 2.000;00164;CALLE;JOSE A. PRIMO DE RIVERA;CALLE JOSE A. PRIMO DE RIVERA;Calle José A. Primo de Rivera;José Antonio Primo de Rivera
467868;28042;Colmenar del Arroyo;28;Madrid;042;1611;De 1.001 a 2.000;00049;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
467872;28042;Colmenar del Arroyo;28;Madrid;042;1611;De 1.001 a 2.000;00067;CALLE;JOSE ANTONIO (DE);CALLE JOSE ANTONIO (DE);Calle de José Antonio;José Antonio Primo de Rivera
192934;09427;Villadiego;09;Burgos;427;1593;De 1.001 a 2.000;00042;PLAZA;GENERAL MOSCARDO;PLAZA GENERAL MOSCARDO;Plaza General Moscardó;José Moscardó
55135;04057;Láujar de Andarax;04;Almería;057;1574;De 1.001 a 2.000;00043;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
611289;34217;Villalobón;34;Palencia;217;1573;De 1.001 a 2.000;00040;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
611298;34217;Villalobón;34;Palencia;217;1573;De 1.001 a 2.000;00051;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
195441;10008;Alcántara;10;Cáceres;008;1571;De 1.001 a 2.000;00147;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
195442;10008;Alcántara;10;Cáceres;008;1571;De 1.001 a 2.000;00148;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
778865;45143;Quismondo;45;Toledo;143;1568;De 1.001 a 2.000;00010;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
182283;09023;Arcos;09;Burgos;023;1566;De 1.001 a 2.000;00064;TRVA;GENERALISIMO FRANCO;TRVA GENERALISIMO FRANCO;Trva Generalísimo Franco;Francisco Franco
857221;50045;Belchite;50;Zaragoza;045;1562;De 1.001 a 2.000;00156;PLAZA;GENERALISIMO (DEL);PLAZA GENERALISIMO (DEL);Plaza del Generalísimo;Francisco Franco
768740;45062;Escalonilla;45;Toledo;062;1470;De 1.001 a 2.000;00005;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
768760;45062;Escalonilla;45;Toledo;062;1470;De 1.001 a 2.000;00041;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
194507;09906;Merindad de Río Ubierna;09;Burgos;906;1456;De 1.001 a 2.000;00124;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
88899;06086;Montemolín;06;Badajoz;086;1455;De 1.001 a 2.000;00077;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
367266;19274;Torija;19;Guadalajara;274;1453;De 1.001 a 2.000;00012;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
458764;27055;Samos;27;Lugo;055;1425;De 1.001 a 2.000;00295;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
864400;50230;Sádaba;50;Zaragoza;230;1404;De 1.001 a 2.000;00012;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
767786;45055;Cuerva;45;Toledo;055;1400;De 1.001 a 2.000;00005;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
767804;45055;Cuerva;45;Toledo;055;1400;De 1.001 a 2.000;00048;CALLE;GENERAL QUEIPO DE LLANO;CALLE GENERAL QUEIPO DE LLANO;Calle General Queipo de Llano;Gonzalo Queipo de Llano
767814;45055;Cuerva;45;Toledo;055;1400;De 1.001 a 2.000;00078;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
767787;45055;Cuerva;45;Toledo;055;1400;De 1.001 a 2.000;00006;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
764378;45024;Burujón;45;Toledo;024;1399;De 1.001 a 2.000;00001;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
644384;37135;La Fuente de San Esteban;37;Salamanca;135;1376;De 1.001 a 2.000;00078;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
644408;37135;La Fuente de San Esteban;37;Salamanca;135;1376;De 1.001 a 2.000;00102;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
565625;30034;Ricote;30;Murcia;034;1369;De 1.001 a 2.000;00024;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
862668;50181;Muel;50;Zaragoza;181;1335;De 1.001 a 2.000;00076;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
862669;50181;Muel;50;Zaragoza;181;1335;De 1.001 a 2.000;00077;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
862676;50181;Muel;50;Zaragoza;181;1335;De 1.001 a 2.000;00086;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
255640;13032;Carrizosa;13;Ciudad Real;032;1331;De 1.001 a 2.000;00118;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
780681;45160;Segurilla;45;Toledo;160;1318;De 1.001 a 2.000;00057;TRVA;JOSE ANTONIO;TRVA JOSE ANTONIO;Trva José Antonio;José Antonio Primo de Rivera
780686;45160;Segurilla;45;Toledo;160;1318;De 1.001 a 2.000;00065;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
414023;24026;Bustillo del Páramo;24;León;026;1311;De 1.001 a 2.000;00057;PLAZA;GENERALISIMO (EL);PLAZA GENERALISIMO (EL);Plaza El Generalísimo;Francisco Franco
772601;45097;Mejorada;45;Toledo;097;1294;De 1.001 a 2.000;00093;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
587972;32046;Melón;32;Ourense;046;1293;De 1.001 a 2.000;00047;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
189740;09274;Pradoluengo;09;Burgos;274;1282;De 1.001 a 2.000;00016;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
189741;09274;Pradoluengo;09;Burgos;274;1282;De 1.001 a 2.000;00017;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
189746;09274;Pradoluengo;09;Burgos;274;1282;De 1.001 a 2.000;00022;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
189749;09274;Pradoluengo;09;Burgos;274;1282;De 1.001 a 2.000;00028;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
364043;19160;Loranca de Tajuña;19;Guadalajara;160;1275;De 1.001 a 2.000;00015;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
364047;19160;Loranca de Tajuña;19;Guadalajara;160;1275;De 1.001 a 2.000;00019;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
820765;46246;Tous;46;Valencia;246;1265;De 1.001 a 2.000;00017;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
820780;46246;Tous;46;Valencia;246;1265;De 1.001 a 2.000;00059;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
820772;46246;Tous;46;Valencia;246;1265;De 1.001 a 2.000;00032;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
605258;33068;Somiedo;33;Asturias;068;1231;De 1.001 a 2.000;00083;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
860360;50107;Figueruelas;50;Zaragoza;107;1229;De 1.001 a 2.000;00059;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
860373;50107;Figueruelas;50;Zaragoza;107;1229;De 1.001 a 2.000;00088;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
738868;43071;Horta de Sant Joan;43;Tarragona;071;1217;De 1.001 a 2.000;00020;C;GENERAL SANJURJO;C GENERAL SANJURJO;C General Sanjurjo;José Sanjurjo
496235;28135;Santa María de la Alameda;28;Madrid;135;1199;De 1.001 a 2.000;00153;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
496255;28135;Santa María de la Alameda;28;Madrid;135;1199;De 1.001 a 2.000;00177;CALLE;RAMIRO LEDESMA RAMOS;CALLE RAMIRO LEDESMA RAMOS;Calle Ramiro Ledesma Ramos;Ramiro Ledesma
641763;37069;Calvarrasa de Abajo;37;Salamanca;069;1155;De 1.001 a 2.000;00009;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
641786;37069;Calvarrasa de Abajo;37;Salamanca;069;1155;De 1.001 a 2.000;00032;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
641794;37069;Calvarrasa de Abajo;37;Salamanca;069;1155;De 1.001 a 2.000;00040;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
300990;16191;San Lorenzo de la Parrilla;16;Cuenca;191;1153;De 1.001 a 2.000;00127;TRVA;GENERAL MOLA;TRVA GENERAL MOLA;Trva General Mola;Emilio Mola
386495;22007;Albalate de Cinca;22;Huesca;007;1151;De 1.001 a 2.000;00015;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
331651;18028;Benalúa de las Villas;18;Granada;028;1148;De 1.001 a 2.000;00033;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
827904;47030;Campaspero;47;Valladolid;030;1141;De 1.001 a 2.000;00140;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
845431;49003;Alcañices;49;Zamora;003;1108;De 1.001 a 2.000;00052;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
