ano,idmun,municipality,province,inmigrations,emigrations,net_migration
2016,41004,Alcalá de Guadaíra,Sevilla,567,648,-81
2016,41005,Alcalá del Río,Sevilla,84,83,1
2016,41007,La Algaba,Sevilla,95,113,-18
2016,41011,Arahal,Sevilla,73,128,-55
2016,41016,Bollullos de la Mitación,Sevilla,103,74,29
2016,41017,Bormujos,Sevilla,244,252,-8
2016,41018,Brenes,Sevilla,98,117,-19
2016,41020,Las Cabezas de San Juan,Sevilla,112,172,-60
2016,41021,Camas,Sevilla,268,339,-71
2016,41023,Cantillana,Sevilla,66,84,-18
2016,41024,Carmona,Sevilla,184,240,-56
2016,41029,Castilleja de la Cuesta,Sevilla,153,147,6
2016,41034,Coria del Río,Sevilla,259,287,-28
2016,41038,Dos Hermanas,Sevilla,1084,1213,-129
2016,41039,Écija,Sevilla,273,437,-164
2016,41040,Espartinas,Sevilla,199,217,-18
2016,41041,Estepa,Sevilla,77,134,-57
2016,41047,Gines,Sevilla,117,113,4
2016,41049,Guillena,Sevilla,120,116,4
2016,41053,Lebrija,Sevilla,223,279,-56
2016,41055,Lora del Río,Sevilla,122,152,-30
2016,41058,Mairena del Alcor,Sevilla,154,198,-44
2016,41059,Mairena del Aljarafe,Sevilla,548,523,25
2016,41060,Marchena,Sevilla,84,165,-81
2016,41065,Morón de la Frontera,Sevilla,212,305,-93
2016,41068,Osuna,Sevilla,143,164,-21
2016,41069,Los Palacios y Villafranca,Sevilla,156,236,-80
2016,41075,Pilas,Sevilla,136,145,-9
2016,41077,La Puebla de Cazalla,Sevilla,103,157,-54
2016,41079,La Puebla del Río,Sevilla,75,107,-32
2016,41081,La Rinconada,Sevilla,282,303,-21
2016,41086,San Juan de Aznalfarache,Sevilla,269,347,-78
2016,41087,Sanlúcar la Mayor,Sevilla,155,193,-38
2016,41091,Sevilla,Sevilla,6724,7431,-707
2016,41093,Tomares,Sevilla,336,360,-24
2016,41095,Utrera,Sevilla,387,481,-94
2016,41102,El Viso del Alcor,Sevilla,96,105,-9
2016,42173,Soria,Soria,587,669,-82
2016,43014,Amposta,Tarragona,309,308,1
2016,43037,Calafell,Tarragona,1395,1033,362
2016,43038,Cambrils,Tarragona,729,647,82
2016,43051,Cunit,Tarragona,828,579,249
2016,43092,Mont-roig del Camp,Tarragona,258,257,1
2016,43123,Reus,Tarragona,1167,1261,-94
2016,43136,Sant Carles de la Ràpita,Tarragona,329,282,47
2016,43148,Tarragona,Tarragona,1951,2201,-250
2016,43153,Torredembarra,Tarragona,451,367,84
2016,43155,Tortosa,Tarragona,446,471,-25
2016,43161,Valls,Tarragona,253,328,-75
2016,43163,El Vendrell,Tarragona,1100,1135,-35
2016,43171,Vila-seca,Tarragona,331,361,-30
2016,43901,Deltebre,Tarragona,125,157,-32
2016,43905,Salou,Tarragona,701,651,50
2016,44013,Alcañiz,Teruel,274,288,-14
2016,44216,Teruel,Teruel,454,600,-146
2016,45019,Bargas,Toledo,213,193,20
2016,45053,Consuegra,Toledo,87,151,-64
2016,45066,Fuensalida,Toledo,274,305,-31
2016,45081,Illescas,Toledo,1376,1069,307
2016,45087,Madridejos,Toledo,89,149,-60
2016,45121,Ocaña,Toledo,572,511,61
2016,45142,Quintanar de la Orden,Toledo,186,243,-57
2016,45161,Seseña,Toledo,2242,1529,713
2016,45163,Sonseca,Toledo,115,194,-79
2016,45165,Talavera de la Reina,Toledo,1301,1680,-379
2016,45168,Toledo,Toledo,1638,1844,-206
2016,45173,Torrijos,Toledo,224,301,-77
2016,45205,Yuncos,Toledo,462,425,37
2016,46005,Alaquàs,Valencia,208,223,-15
2016,46007,Albal,Valencia,109,97,12
2016,46011,Alberic,Valencia,85,126,-41
2016,46013,Alboraya,Valencia,228,206,22
2016,46017,Alzira,Valencia,404,388,16
2016,46019,L'Alcúdia,Valencia,82,71,11
2016,46021,Aldaia,Valencia,264,219,45
2016,46022,Alfafar,Valencia,173,169,4
2016,46029,Algemesí,Valencia,222,202,20
2016,46031,Alginet,Valencia,77,66,11
2016,46051,Benaguasil,Valencia,84,87,-3
2016,46054,Benetússer,Valencia,106,104,2
2016,46060,Benifaió,Valencia,85,70,15
2016,46070,Bétera,Valencia,278,246,32
2016,46078,Burjassot,Valencia,319,318,1
2016,46081,Canals,Valencia,81,103,-22
2016,46083,Carcaixent,Valencia,123,129,-6
2016,46085,Carlet,Valencia,77,91,-14
2016,46094,Catarroja,Valencia,189,240,-51
2016,46102,Quart de Poblet,Valencia,184,139,45
2016,46105,Cullera,Valencia,242,239,3
2016,46110,Xirivella,Valencia,286,233,53
2016,46111,Chiva,Valencia,107,108,-1
2016,46116,L'Eliana,Valencia,152,167,-15
2016,46131,Gandia,Valencia,1138,1262,-124
2016,46135,Godella,Valencia,108,122,-14
2016,46145,Xátiva,Valencia,286,301,-15
2016,46147,Llíria,Valencia,237,243,-6
2016,46159,Manises,Valencia,278,273,5
2016,46164,Massamagrell,Valencia,103,112,-9
2016,46166,Meliana,Valencia,72,70,2
2016,46169,Mislata,Valencia,373,374,-1
2016,46171,Moncada,Valencia,113,111,2
2016,46181,Oliva,Valencia,302,319,-17
2016,46184,Ontinyent,Valencia,310,328,-18
2016,46186,Paiporta,Valencia,185,209,-24
2016,46190,Paterna,Valencia,698,665,33
2016,46193,Picanya,Valencia,94,78,16
2016,46194,Picassent,Valencia,174,163,11
2016,46202,La Pobla de Vallbona,Valencia,199,209,-10
2016,46205,Puçol,Valencia,191,151,40
2016,46213,Requena,Valencia,169,201,-32
2016,46214,Riba-roja de Túria,Valencia,195,203,-8
2016,46220,Sagunto/Sagunt,Valencia,882,762,120
2016,46223,Sedaví,Valencia,84,76,8
2016,46230,Silla,Valencia,171,167,4
2016,46235,Sueca,Valencia,193,205,-12
2016,46238,Tavernes de la Valldigna,Valencia,128,145,-17
2016,46244,Torrent (Valencia),Valencia,747,731,16
2016,46249,Utiel,Valencia,91,99,-8
2016,46250,València,Valencia,9719,9192,527
2016,47010,Arroyo de la Encomienda,Valladolid,279,308,-29
2016,47076,Laguna de Duero,Valladolid,231,289,-58
2016,47085,Medina del Campo,Valladolid,217,252,-35
2016,47186,Valladolid,Valladolid,3683,3957,-274
2016,48003,Amorebieta-Etxano,Vizcaya,162,121,41
2016,48011,Arrigorriaga,Vizcaya,92,102,-10
2016,48013,Barakaldo,Vizcaya,1051,977,74
2016,48015,Basauri,Vizcaya,398,324,74
2016,48017,Bermeo,Vizcaya,149,132,17
2016,48020,Bilbao,Vizcaya,4561,3927,634
2016,48027,Durango,Vizcaya,335,236,99
2016,48029,Etxebarri,Vizcaya,62,58,4
2016,48034,Ermua,Vizcaya,230,293,-63
2016,48036,Galdakao,Vizcaya,207,225,-18
2016,48044,Getxo,Vizcaya,692,779,-87
2016,48046,Gernika-Lumo,Vizcaya,108,80,28
2016,48054,Leioa,Vizcaya,270,224,46
2016,48069,Mungia,Vizcaya,196,146,50
2016,48078,Portugalete,Vizcaya,346,342,4
2016,48080,Valle de Trápaga-Trapagaran,Vizcaya,96,85,11
2016,48082,Santurtzi,Vizcaya,374,420,-46
2016,48084,Sestao,Vizcaya,291,244,47
2016,48085,Sopela,Vizcaya,99,98,1
2016,48902,Erandio,Vizcaya,189,190,-1
2016,49021,Benavente,Zamora,297,370,-73
2016,49275,Zamora,Zamora,773,1108,-335
2016,50067,Calatayud,Zaragoza,630,660,-30
2016,50089,Cuarte de Huerva,Zaragoza,224,225,-1
2016,50095,Ejea de los Caballeros,Zaragoza,212,185,27
2016,50251,Tarazona,Zaragoza,116,182,-66
2016,50272,Utebo,Zaragoza,237,161,76
2016,50297,Zaragoza,Zaragoza,8381,8154,227
2016,51001,Ceuta,Ceuta,2175,2485,-310
2016,52001,Melilla,Melilla,2596,3035,-439
2017,01002,Amurrio,Álava,106,155,-49
2017,01036,Laudio/Llodio,Álava,333,306,27
2017,01059,Vitoria-Gasteiz,Álava,4089,3197,892
2017,02003,Albacete,Albacete,1923,2657,-734
2017,02009,Almansa,Albacete,357,399,-42
2017,02025,Caudete,Albacete,198,287,-89
2017,02037,Hellín,Albacete,437,550,-113
2017,02069,La Roda,Albacete,193,266,-73
2017,02081,Villarrobledo,Albacete,339,424,-85
2017,03005,Albatera,Alicante,100,109,-9
2017,03009,Alcoy/Alcoi,Alicante,490,666,-176
2017,03011,L'Alfàs del Pi,Alicante,217,245,-28
2017,03014,Alicante/Alacant,Alicante,4618,4670,-52
2017,03015,Almoradí,Alicante,241,255,-14
2017,03018,Altea,Alicante,381,330,51
2017,03019,Aspe,Alicante,140,150,-10
2017,03031,Benidorm,Alicante,1790,1550,240
2017,03041,Benissa,Alicante,114,127,-13
2017,03047,Calp,Alicante,411,378,33
2017,03049,Callosa de Segura,Alicante,155,211,-56
2017,03050,El Campello,Alicante,496,423,73
2017,03056,Cocentaina,Alicante,107,157,-50
2017,03059,Crevillent,Alicante,254,281,-27
2017,03063,Dénia,Alicante,816,794,22
2017,03065,Elche/Elx,Alicante,2546,2329,217
2017,03066,Elda,Alicante,437,468,-31
2017,03076,Guardamar del Segura,Alicante,288,265,23
2017,03079,Ibi,Alicante,153,185,-32
2017,03082,Jávea/Xàbia,Alicante,467,443,24
2017,03089,Monóvar/Monòver,Alicante,74,66,8
2017,03090,Mutxamel,Alicante,210,231,-21
2017,03093,Novelda,Alicante,178,197,-19
2017,03094,La Nucia,Alicante,244,207,37
2017,03099,Orihuela,Alicante,1117,1078,39
2017,03104,Petrer,Alicante,219,219,0
2017,03113,Rojales,Alicante,132,123,9
2017,03119,Sant Joan d'Alacant,Alicante,340,277,63
2017,03121,Santa Pola,Alicante,690,603,87
2017,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante,601,610,-9
2017,03128,Teulada,Alicante,153,159,-6
2017,03133,Torrevieja,Alicante,2193,2435,-242
2017,03139,Villajoyosa/La Vila Joiosa,Alicante,702,552,150
2017,03140,Villena,Alicante,347,361,-14
2017,03902,Pilar de la Horadada,Alicante,617,708,-91
2017,04003,Adra,Almería,279,304,-25
2017,04006,Albox,Almería,184,208,-24
2017,04013,Almería,Almería,2311,2408,-97
2017,04029,Berja,Almería,103,81,22
2017,04035,Cuevas del Almanzora,Almería,185,228,-43
2017,04052,Huércal de Almería,Almería,139,166,-27
2017,04053,Huércal-Overa,Almería,296,368,-72
2017,04066,Níjar,Almería,444,387,57
2017,04079,Roquetas de Mar,Almería,2140,1880,260
2017,04100,Vera,Almería,425,389,36
2017,04102,Vícar,Almería,345,344,1
2017,04902,El Ejido,Almería,793,1154,-361
2017,05019,Ávila,Ávila,1028,1295,-267
2017,06011,Almendralejo,Badajoz,382,546,-164
2017,06015,Badajoz,Badajoz,1556,2114,-558
2017,06044,Don Benito,Badajoz,399,514,-115
2017,06083,Mérida,Badajoz,760,900,-140
2017,06088,Montijo,Badajoz,162,174,-12
2017,06095,Olivenza,Badajoz,97,133,-36
2017,06149,Villafranca de los Barros,Badajoz,85,116,-31
2017,06153,Villanueva de la Serena,Badajoz,254,333,-79
2017,06158,Zafra,Badajoz,180,282,-102
2017,07003,Alcúdia,Baleares,539,385,154
2017,07005,Andratx,Baleares,163,118,45
2017,07011,Calvià,Baleares,1091,782,309
2017,07013,Campos,Baleares,139,114,25
2017,07014,Capdepera,Baleares,594,367,227
2017,07015,Ciutadella de Menorca,Baleares,979,793,186
2017,07022,Felanitx,Baleares,264,138,126
2017,07024,Formentera,Baleares,709,622,87
2017,07026,Eivissa,Baleares,1576,1540,36
2017,07027,Inca,Baleares,551,405,146
2017,07031,Llucmajor,Baleares,730,569,161
2017,07032,Maó-Mahón,Baleares,808,717,91
2017,07033,Manacor,Baleares,1028,537,491
2017,07036,Marratxí,Baleares,284,225,59
2017,07040,Palma,Baleares,7867,6056,1811
2017,07042,Pollença,Baleares,197,174,23
2017,07044,Sa Pobla,Baleares,150,109,41
2017,07046,Sant Antoni de Portmany,Baleares,1114,950,164
2017,07048,Sant Josep de sa Talaia,Baleares,1029,971,58
2017,07054,Santa Eulària des Riu,Baleares,1281,1180,101
2017,07055,Santa Margalida,Baleares,397,277,120
2017,07057,Santanyí,Baleares,285,236,49
2017,07061,Sóller,Baleares,164,143,21
2017,07062,Son Servera,Baleares,279,180,99
2017,08001,Abrera,Barcelona,106,64,42
2017,08006,Arenys de Mar,Barcelona,111,130,-19
2017,08009,Argentona,Barcelona,58,73,-15
2017,08015,Badalona,Barcelona,1680,1700,-20
2017,08019,Barcelona,Barcelona,20237,18103,2134
2017,08022,Berga,Barcelona,120,129,-9
2017,08033,Caldes de Montbui,Barcelona,92,129,-37
2017,08035,Calella,Barcelona,240,226,14
2017,08040,Canet de Mar,Barcelona,129,102,27
2017,08041,Canovelles,Barcelona,127,112,15
2017,08046,Cardedeu,Barcelona,129,99,30
2017,08051,Castellar del Vallès,Barcelona,117,169,-52
2017,08054,Castellbisbal,Barcelona,66,89,-23
2017,08056,Castelldefels,Barcelona,746,855,-109
2017,08072,Corbera de Llobregat,Barcelona,80,101,-21
2017,08073,Cornellà de Llobregat,Barcelona,691,677,14
2017,08074,Cubelles,Barcelona,268,306,-38
2017,08076,Esparreguera,Barcelona,220,206,14
2017,08077,Esplugues de Llobregat,Barcelona,357,377,-20
2017,08086,Les Franqueses del Vallès,Barcelona,142,121,21
2017,08088,La Garriga,Barcelona,98,101,-3
2017,08089,Gavà,Barcelona,370,465,-95
2017,08096,Granollers,Barcelona,593,525,68
2017,08101,L'Hospitalet de Llobregat,Barcelona,2824,2793,31
2017,08102,Igualada,Barcelona,481,444,37
2017,08105,La Llagosta,Barcelona,83,115,-32
2017,08107,Lliçà d'Amunt,Barcelona,80,76,4
2017,08110,Malgrat de Mar,Barcelona,241,243,-2
2017,08112,Manlleu,Barcelona,247,172,75
2017,08113,Manresa,Barcelona,693,648,45
2017,08114,Martorell,Barcelona,255,253,2
2017,08118,El Masnou,Barcelona,159,144,15
2017,08121,Mataró,Barcelona,992,1052,-60
2017,08123,Molins de Rei,Barcelona,154,157,-3
2017,08124,Mollet del Vallès,Barcelona,352,435,-83
2017,08125,Montcada i Reixac,Barcelona,217,234,-17
2017,08126,Montgat,Barcelona,68,94,-26
2017,08136,Montornès del Vallès,Barcelona,128,93,35
2017,08147,Olesa de Montserrat,Barcelona,177,191,-14
2017,08156,Palau-solità i Plegamans,Barcelona,66,70,-4
2017,08157,Pallejà,Barcelona,44,78,-34
2017,08159,Parets del Vallès,Barcelona,107,130,-23
2017,08161,Piera,Barcelona,102,136,-34
2017,08163,Pineda de Mar,Barcelona,349,345,4
2017,08169,El Prat de Llobregat,Barcelona,601,528,73
2017,08172,Premià de Mar,Barcelona,162,225,-63
2017,08180,Ripollet,Barcelona,325,288,37
2017,08181,La Roca del Vallès,Barcelona,52,56,-4
2017,08184,Rubí,Barcelona,632,609,23
2017,08187,Sabadell,Barcelona,1903,1699,204
2017,08194,Sant Adrià de Besòs,Barcelona,347,392,-45
2017,08196,Sant Andreu de la Barca,Barcelona,232,233,-1
2017,08197,Sant Andreu de Llavaneres,Barcelona,75,119,-44
2017,08200,Sant Boi de Llobregat,Barcelona,659,713,-54
2017,08202,Sant Celoni,Barcelona,247,246,1
2017,08205,Sant Cugat del Vallès,Barcelona,781,778,3
2017,08211,Sant Feliu de Llobregat,Barcelona,283,365,-82
2017,08217,Sant Joan Despí,Barcelona,245,303,-58
2017,08218,Sant Joan de Vilatorrada,Barcelona,53,51,2
2017,08219,Vilassar de Mar,Barcelona,135,155,-20
2017,08221,Sant Just Desvern,Barcelona,127,154,-27
2017,08230,Premià de Dalt,Barcelona,34,66,-32
2017,08231,Sant Pere de Ribes,Barcelona,291,321,-30
2017,08238,Sant Quirze del Vallès,Barcelona,111,131,-20
2017,08240,Sant Sadurní d'Anoia,Barcelona,89,85,4
2017,08245,Santa Coloma de Gramenet,Barcelona,932,1003,-71
2017,08252,Barberà del Vallès,Barcelona,231,223,8
2017,08260,Santa Perpètua de Mogoda,Barcelona,177,197,-20
2017,08263,Sant Vicenç dels Horts,Barcelona,155,246,-91
2017,08266,Cerdanyola del Vallès,Barcelona,419,474,-55
2017,08270,Sitges,Barcelona,302,359,-57
2017,08279,Terrassa,Barcelona,1815,1867,-52
2017,08284,Tordera,Barcelona,385,329,56
2017,08285,Torelló,Barcelona,121,89,32
2017,08295,Vallirana,Barcelona,100,130,-30
2017,08298,Vic,Barcelona,801,476,325
2017,08301,Viladecans,Barcelona,615,592,23
2017,08302,Vilanova del Camí,Barcelona,107,108,-1
2017,08305,Vilafranca del Penedès,Barcelona,406,348,58
2017,08307,Vilanova i la Geltrú,Barcelona,742,819,-77
2017,08904,Badia del Vallès,Barcelona,101,108,-7
2017,09018,Aranda de Duero,Burgos,508,603,-95
2017,09059,Burgos,Burgos,2256,2306,-50
2017,09219,Miranda de Ebro,Burgos,648,739,-91
2017,10037,Cáceres,Cáceres,1135,1646,-511
2017,10067,Coria,Cáceres,125,242,-117
2017,10131,Navalmoral de la Mata,Cáceres,276,538,-262
2017,10148,Plasencia,Cáceres,424,661,-237
2017,11004,Algeciras,Cádiz,1728,1889,-161
2017,11006,Arcos de la Frontera,Cádiz,353,514,-161
2017,11007,Barbate,Cádiz,253,262,-9
2017,11008,Los Barrios,Cádiz,286,296,-10
2017,11012,Cádiz,Cádiz,940,1347,-407
2017,11014,Conil de la Frontera,Cádiz,191,214,-23
2017,11015,Chiclana de la Frontera,Cádiz,1026,1173,-147
2017,11016,Chipiona,Cádiz,234,237,-3
2017,11020,Jerez de la Frontera,Cádiz,2235,3103,-868
2017,11022,La Línea de la Concepción,Cádiz,602,698,-96
2017,11023,Medina-Sidonia,Cádiz,58,89,-31
2017,11027,El Puerto de Santa María,Cádiz,1295,1553,-258
2017,11028,Puerto Real,Cádiz,395,418,-23
2017,11030,Rota,Cádiz,514,517,-3
2017,11031,San Fernando,Cádiz,945,1289,-344
2017,11032,Sanlúcar de Barrameda,Cádiz,469,597,-128
2017,11033,San Roque,Cádiz,566,482,84
2017,11035,Tarifa,Cádiz,281,256,25
2017,11038,Ubrique,Cádiz,85,130,-45
2017,11039,Vejer de la Frontera,Cádiz,51,89,-38
2017,11041,Villamartín,Cádiz,106,189,-83
2017,12005,L'Alcora,Castellón,71,74,-3
2017,12009,Almassora,Castellón,292,278,14
2017,12027,Benicarló,Castellón,562,472,90
2017,12028,Benicasim/Benicàssim,Castellón,271,257,14
2017,12032,Borriana/Burriana,Castellón,521,485,36
2017,12040,Castellón de la Plana/Castelló de la Plana,Castellón,2079,2031,48
2017,12082,Nules,Castellón,172,158,14
2017,12084,Onda,Castellón,219,196,23
2017,12126,La Vall d'Uixó,Castellón,269,357,-88
2017,12135,Vila-real,Castellón,602,562,40
2017,12138,Vinaròs,Castellón,748,649,99
2017,13005,Alcázar de San Juan,Ciudad Real,471,654,-183
2017,13023,Bolaños de Calatrava,Ciudad Real,64,118,-54
2017,13028,Campo de Criptana,Ciudad Real,117,165,-48
2017,13034,Ciudad Real,Ciudad Real,1042,1466,-424
2017,13039,Daimiel,Ciudad Real,161,227,-66
2017,13053,Manzanares,Ciudad Real,185,346,-161
2017,13056,Miguelturra,Ciudad Real,149,208,-59
2017,13071,Puertollano,Ciudad Real,636,1006,-370
2017,13078,Socuéllamos,Ciudad Real,161,194,-33
2017,13079,La Solana,Ciudad Real,78,136,-58
2017,13082,Tomelloso,Ciudad Real,430,538,-108
2017,13087,Valdepeñas,Ciudad Real,430,581,-151
2017,13096,Villarrubia de los Ojos,Ciudad Real,82,112,-30
2017,14002,Aguilar de la Frontera,Córdoba,107,126,-19
2017,14007,Baena,Córdoba,158,299,-141
2017,14013,Cabra,Córdoba,171,268,-97
2017,14017,La Carlota,Córdoba,145,160,-15
2017,14021,Córdoba,Córdoba,3061,4232,-1171
2017,14030,Fuente Palmera,Córdoba,120,126,-6
2017,14038,Lucena,Córdoba,500,614,-114
2017,14042,Montilla,Córdoba,152,228,-76
2017,14049,Palma del Río,Córdoba,265,383,-118
2017,14052,Peñarroya-Pueblonuevo,Córdoba,105,201,-96
2017,14054,Pozoblanco,Córdoba,155,212,-57
2017,14055,Priego de Córdoba,Córdoba,286,375,-89
2017,14056,Puente Genil,Córdoba,405,538,-133
2017,15002,Ames,A Coruña,441,427,14
2017,15005,Arteixo,A Coruña,326,277,49
2017,15009,Betanzos,A Coruña,95,86,9
2017,15011,Boiro,A Coruña,159,162,-3
2017,15017,Cambre,A Coruña,212,170,42
2017,15019,Carballo,A Coruña,189,181,8
2017,15030,A Coruña,A Coruña,3210,2940,270
2017,15031,Culleredo,A Coruña,246,284,-38
2017,15035,Fene,A Coruña,81,70,11
2017,15036,Ferrol,A Coruña,1065,1125,-60
2017,15041,A Laracha,A Coruña,54,46,8
2017,15054,Narón,A Coruña,316,440,-124
2017,15057,Noia,A Coruña,112,109,3
2017,15058,Oleiros,A Coruña,433,397,36
2017,15059,Ordes,A Coruña,66,72,-6
2017,15070,As Pontes de García Rodríguez,A Coruña,85,112,-27
2017,15072,Rianxo,A Coruña,80,90,-10
2017,15073,Ribeira,A Coruña,226,220,6
2017,15075,Sada (A Coruña),A Coruña,193,224,-31
2017,15078,Santiago de Compostela,A Coruña,1560,1286,274
2017,15082,Teo,A Coruña,192,192,0
2017,16078,Cuenca,Cuenca,865,1136,-271
2017,16203,Tarancón,Cuenca,386,347,39
2017,17015,Banyoles,Girona,185,175,10
2017,17022,La Bisbal d'Empordà,Girona,113,112,1
2017,17023,Blanes,Girona,1169,1080,89
2017,17034,Calonge i Sant Antoni,Girona,201,210,-9
2017,17044,Cassà de la Selva,Girona,122,95,27
2017,17047,Castelló d'Empúries,Girona,181,199,-18
2017,17048,Castell-Platja d'Aro,Girona,258,245,13
2017,17062,L'Escala,Girona,141,156,-15
2017,17066,Figueres,Girona,689,675,14
2017,17079,Girona,Girona,1558,1458,100
2017,17095,Lloret de Mar,Girona,880,864,16
2017,17114,Olot,Girona,517,448,69
2017,17117,Palafrugell,Girona,278,274,4
2017,17118,Palamós,Girona,324,298,26
2017,17147,Ripoll,Girona,209,187,22
2017,17152,Roses,Girona,304,335,-31
2017,17155,Salt,Girona,408,404,4
2017,17160,Sant Feliu de Guíxols,Girona,357,298,59
2017,17180,Santa Coloma de Farners,Girona,164,157,7
2017,17199,Torroella de Montgrí,Girona,185,175,10
2017,18003,Albolote,Granada,204,243,-39
2017,18017,Almuñécar,Granada,369,438,-69
2017,18021,Armilla,Granada,488,513,-25
2017,18022,Atarfe,Granada,224,264,-40
2017,18023,Baza,Granada,284,397,-113
2017,18062,Churriana de la Vega,Granada,241,256,-15
2017,18087,Granada,Granada,4014,4351,-337
2017,18089,Guadix,Granada,258,327,-69
2017,18100,Huétor Tájar,Granada,131,139,-8
2017,18101,Huétor Vega,Granada,128,139,-11
2017,18102,Illora,Granada,96,97,-1
2017,18122,Loja,Granada,233,269,-36
2017,18127,Maracena,Granada,224,246,-22
2017,18140,Motril,Granada,698,753,-55
2017,18145,Ogíjares,Granada,171,163,8
2017,18153,Peligros,Granada,99,108,-9
2017,18158,Pinos Puente,Granada,73,92,-19
2017,18173,Salobreña,Granada,151,169,-18
2017,18175,Santa Fe,Granada,145,153,-8
2017,18193,La Zubia,Granada,260,271,-11
2017,18905,Las Gabias,Granada,340,414,-74
2017,18911,Vegas del Genil,Granada,99,152,-53
2017,19024,Alovera,Guadalajara,409,346,63
2017,19046,Azuqueca de Henares,Guadalajara,1204,1262,-58
2017,19071,El Casar,Guadalajara,621,586,35
2017,19130,Guadalajara,Guadalajara,1725,1734,-9
2017,20009,Andoain,Guipúzcoa,115,95,20
2017,20017,Azkoitia,Guipúzcoa,111,95,16
2017,20018,Azpeitia,Guipúzcoa,105,90,15
2017,20019,Beasain,Guipúzcoa,127,106,21
2017,20030,Eibar,Guipúzcoa,459,438,21
2017,20032,Elgoibar,Guipúzcoa,148,129,19
2017,20036,Hondarribia,Guipúzcoa,147,141,6
2017,20040,Hernani,Guipúzcoa,175,161,14
2017,20045,Irun,Guipúzcoa,833,808,25
2017,20055,Arrasate/Mondragón,Guipúzcoa,231,269,-38
2017,20059,Oñati,Guipúzcoa,74,70,4
2017,20063,Oiartzun,Guipúzcoa,80,55,25
2017,20064,Pasaia,Guipúzcoa,153,150,3
2017,20067,Errenteria,Guipúzcoa,317,288,29
2017,20069,Donostia/San Sebastián,Guipúzcoa,2261,2092,169
2017,20071,Tolosa,Guipúzcoa,99,130,-31
2017,20074,Bergara,Guipúzcoa,122,160,-38
2017,20079,Zarautz,Guipúzcoa,174,178,-4
2017,20902,Lasarte-Oria,Guipúzcoa,202,211,-9
2017,21002,Aljaraque,Huelva,267,338,-71
2017,21005,Almonte,Huelva,360,362,-2
2017,21010,Ayamonte,Huelva,296,300,-4
2017,21013,Bollullos Par del Condado,Huelva,114,139,-25
2017,21021,Cartaya,Huelva,286,318,-32
2017,21035,Gibraleón,Huelva,100,107,-7
2017,21041,Huelva,Huelva,1122,1489,-367
2017,21042,Isla Cristina,Huelva,248,306,-58
2017,21044,Lepe,Huelva,326,417,-91
