ano,provbaja,origin_province,provalta,destination_province,migration
1988,14,Córdoba,36,Pontevedra,5
1988,14,Córdoba,37,Salamanca,8
1988,14,Córdoba,38,Santa Cruz de Tenerife,89
1988,14,Córdoba,39,Cantabria,16
1988,14,Córdoba,40,Segovia,8
1988,14,Córdoba,41,Sevilla,688
1988,14,Córdoba,42,Soria,13
1988,14,Córdoba,43,Tarragona,159
1988,14,Córdoba,44,Teruel,13
1988,14,Córdoba,45,Toledo,12
1988,14,Córdoba,46,Valencia,197
1988,14,Córdoba,47,Valladolid,8
1988,14,Córdoba,48,Vizcaya,26
1988,14,Córdoba,50,Zaragoza,57
1988,14,Córdoba,51,Ceuta,32
1988,14,Córdoba,52,Melilla,20
1988,15,A Coruña,01,Álava,17
1988,15,A Coruña,03,Alicante,78
1988,15,A Coruña,04,Almería,16
1988,15,A Coruña,05,Ávila,6
1988,15,A Coruña,06,Badajoz,14
1988,15,A Coruña,07,Baleares,254
1988,15,A Coruña,08,Barcelona,234
1988,15,A Coruña,09,Burgos,23
1988,15,A Coruña,10,Cáceres,17
1988,15,A Coruña,11,Cádiz,216
1988,15,A Coruña,12,Castellón,29
1988,15,A Coruña,13,Ciudad Real,19
1988,15,A Coruña,14,Córdoba,15
1988,15,A Coruña,16,Cuenca,22
1988,15,A Coruña,17,Girona,69
1988,15,A Coruña,18,Granada,34
1988,15,A Coruña,19,Guadalajara,22
1988,15,A Coruña,20,Guipúzcoa,39
1988,15,A Coruña,21,Huelva,49
1988,15,A Coruña,22,Huesca,12
1988,15,A Coruña,23,Jaén,14
1988,15,A Coruña,24,León,173
1988,15,A Coruña,25,Lleida,30
1988,15,A Coruña,26,La Rioja,5
1988,15,A Coruña,27,Lugo,475
1988,15,A Coruña,28,Madrid,1071
1988,15,A Coruña,29,Málaga,68
1988,15,A Coruña,30,Murcia,60
1988,15,A Coruña,31,Navarra,28
1988,15,A Coruña,32,Ourense,167
1988,15,A Coruña,33,Asturias,173
1988,15,A Coruña,34,Palencia,11
1988,15,A Coruña,35,Las Palmas,876
1988,15,A Coruña,36,Pontevedra,868
1988,15,A Coruña,37,Salamanca,23
1988,15,A Coruña,38,Santa Cruz de Tenerife,353
1988,15,A Coruña,39,Cantabria,51
1988,15,A Coruña,40,Segovia,4
1988,15,A Coruña,41,Sevilla,32
1988,15,A Coruña,42,Soria,3
1988,15,A Coruña,43,Tarragona,32
1988,15,A Coruña,44,Teruel,9
1988,15,A Coruña,45,Toledo,27
1988,15,A Coruña,46,Valencia,109
1988,15,A Coruña,47,Valladolid,65
1988,15,A Coruña,48,Vizcaya,136
1988,15,A Coruña,49,Zamora,5
1988,15,A Coruña,50,Zaragoza,61
1988,15,A Coruña,51,Ceuta,8
1988,15,A Coruña,52,Melilla,27
1988,16,Cuenca,01,Álava,1
1988,16,Cuenca,02,Albacete,246
1988,16,Cuenca,03,Alicante,220
1988,16,Cuenca,04,Almería,1
1988,16,Cuenca,05,Ávila,16
1988,16,Cuenca,06,Badajoz,12
1988,16,Cuenca,07,Baleares,147
1988,16,Cuenca,08,Barcelona,142
1988,16,Cuenca,10,Cáceres,21
1988,16,Cuenca,11,Cádiz,8
1988,16,Cuenca,12,Castellón,27
1988,16,Cuenca,13,Ciudad Real,56
1988,16,Cuenca,14,Córdoba,21
1988,16,Cuenca,15,A Coruña,9
1988,16,Cuenca,17,Girona,12
1988,16,Cuenca,18,Granada,11
1988,16,Cuenca,19,Guadalajara,32
1988,16,Cuenca,20,Guipúzcoa,4
1988,16,Cuenca,21,Huelva,8
1988,16,Cuenca,22,Huesca,5
1988,16,Cuenca,23,Jaén,30
1988,16,Cuenca,25,Lleida,1
1988,16,Cuenca,26,La Rioja,15
1988,16,Cuenca,27,Lugo,7
1988,16,Cuenca,28,Madrid,867
1988,16,Cuenca,29,Málaga,17
1988,16,Cuenca,30,Murcia,33
1988,16,Cuenca,31,Navarra,10
1988,16,Cuenca,32,Ourense,1
1988,16,Cuenca,33,Asturias,4
1988,16,Cuenca,34,Palencia,1
1988,16,Cuenca,35,Las Palmas,24
1988,16,Cuenca,36,Pontevedra,6
1988,16,Cuenca,37,Salamanca,8
1988,16,Cuenca,38,Santa Cruz de Tenerife,14
1988,16,Cuenca,39,Cantabria,10
1988,16,Cuenca,40,Segovia,12
1988,16,Cuenca,41,Sevilla,15
1988,16,Cuenca,42,Soria,3
1988,16,Cuenca,43,Tarragona,19
1988,16,Cuenca,44,Teruel,32
1988,16,Cuenca,45,Toledo,80
1988,16,Cuenca,46,Valencia,630
1988,16,Cuenca,47,Valladolid,8
1988,16,Cuenca,48,Vizcaya,6
1988,16,Cuenca,50,Zaragoza,42
1988,16,Cuenca,52,Melilla,5
1988,17,Girona,01,Álava,7
1988,17,Girona,02,Albacete,10
1988,17,Girona,03,Alicante,55
1988,17,Girona,04,Almería,100
1988,17,Girona,05,Ávila,4
1988,17,Girona,06,Badajoz,92
1988,17,Girona,07,Baleares,140
1988,17,Girona,08,Barcelona,1672
1988,17,Girona,09,Burgos,5
1988,17,Girona,10,Cáceres,57
1988,17,Girona,11,Cádiz,78
1988,17,Girona,12,Castellón,61
1988,17,Girona,13,Ciudad Real,50
1988,17,Girona,14,Córdoba,139
1988,17,Girona,15,A Coruña,35
1988,17,Girona,16,Cuenca,6
1988,17,Girona,18,Granada,213
1988,17,Girona,19,Guadalajara,10
1988,17,Girona,20,Guipúzcoa,12
1988,17,Girona,21,Huelva,41
1988,17,Girona,22,Huesca,37
1988,17,Girona,23,Jaén,141
1988,17,Girona,24,León,20
1988,17,Girona,25,Lleida,85
1988,17,Girona,26,La Rioja,22
1988,17,Girona,27,Lugo,7
1988,17,Girona,28,Madrid,145
1988,17,Girona,29,Málaga,142
1988,17,Girona,30,Murcia,49
1988,17,Girona,31,Navarra,16
1988,17,Girona,32,Ourense,29
1988,17,Girona,33,Asturias,15
1988,17,Girona,34,Palencia,3
1988,17,Girona,35,Las Palmas,62
1988,17,Girona,36,Pontevedra,12
1988,17,Girona,37,Salamanca,25
1988,17,Girona,38,Santa Cruz de Tenerife,40
1988,17,Girona,39,Cantabria,6
1988,17,Girona,41,Sevilla,111
1988,17,Girona,42,Soria,8
1988,17,Girona,43,Tarragona,182
1988,17,Girona,44,Teruel,12
1988,17,Girona,45,Toledo,28
1988,17,Girona,46,Valencia,80
1988,17,Girona,47,Valladolid,15
1988,17,Girona,48,Vizcaya,14
1988,17,Girona,49,Zamora,10
1988,17,Girona,50,Zaragoza,67
1988,17,Girona,51,Ceuta,6
1988,17,Girona,52,Melilla,5
1988,18,Granada,01,Álava,11
1988,18,Granada,02,Albacete,14
1988,18,Granada,03,Alicante,619
1988,18,Granada,04,Almería,1178
1988,18,Granada,05,Ávila,7
1988,18,Granada,06,Badajoz,28
1988,18,Granada,07,Baleares,1298
1988,18,Granada,08,Barcelona,967
1988,18,Granada,09,Burgos,12
1988,18,Granada,10,Cáceres,14
1988,18,Granada,11,Cádiz,167
1988,18,Granada,12,Castellón,42
1988,18,Granada,13,Ciudad Real,36
1988,18,Granada,14,Córdoba,202
1988,18,Granada,15,A Coruña,9
1988,18,Granada,16,Cuenca,17
1988,18,Granada,17,Girona,409
1988,18,Granada,19,Guadalajara,12
1988,18,Granada,20,Guipúzcoa,8
1988,18,Granada,21,Huelva,37
1988,18,Granada,22,Huesca,6
1988,18,Granada,23,Jaén,371
1988,18,Granada,24,León,8
1988,18,Granada,25,Lleida,45
1988,18,Granada,26,La Rioja,13
1988,18,Granada,27,Lugo,2
1988,18,Granada,28,Madrid,509
1988,18,Granada,29,Málaga,692
1988,18,Granada,30,Murcia,268
1988,18,Granada,31,Navarra,28
1988,18,Granada,32,Ourense,5
1988,18,Granada,33,Asturias,26
1988,18,Granada,34,Palencia,4
1988,18,Granada,35,Las Palmas,254
1988,18,Granada,36,Pontevedra,11
1988,18,Granada,37,Salamanca,14
1988,18,Granada,38,Santa Cruz de Tenerife,154
1988,18,Granada,39,Cantabria,7
1988,18,Granada,40,Segovia,5
1988,18,Granada,41,Sevilla,197
1988,18,Granada,42,Soria,16
1988,18,Granada,43,Tarragona,180
1988,18,Granada,44,Teruel,7
1988,18,Granada,45,Toledo,8
1988,18,Granada,46,Valencia,168
1988,18,Granada,47,Valladolid,13
1988,18,Granada,48,Vizcaya,14
1988,18,Granada,49,Zamora,5
1988,18,Granada,50,Zaragoza,26
1988,18,Granada,51,Ceuta,44
1988,18,Granada,52,Melilla,39
1988,19,Guadalajara,01,Álava,1
1988,19,Guadalajara,02,Albacete,9
1988,19,Guadalajara,03,Alicante,56
1988,19,Guadalajara,04,Almería,4
1988,19,Guadalajara,05,Ávila,14
1988,19,Guadalajara,06,Badajoz,46
1988,19,Guadalajara,07,Baleares,16
1988,19,Guadalajara,08,Barcelona,79
1988,19,Guadalajara,09,Burgos,13
1988,19,Guadalajara,10,Cáceres,59
1988,19,Guadalajara,11,Cádiz,25
1988,19,Guadalajara,12,Castellón,20
1988,19,Guadalajara,13,Ciudad Real,68
1988,19,Guadalajara,14,Córdoba,42
1988,19,Guadalajara,15,A Coruña,15
1988,19,Guadalajara,16,Cuenca,33
1988,19,Guadalajara,17,Girona,14
1988,19,Guadalajara,18,Granada,26
1988,19,Guadalajara,20,Guipúzcoa,12
1988,19,Guadalajara,21,Huelva,34
1988,19,Guadalajara,22,Huesca,7
1988,19,Guadalajara,23,Jaén,18
1988,19,Guadalajara,24,León,29
1988,19,Guadalajara,25,Lleida,8
1988,19,Guadalajara,26,La Rioja,11
1988,19,Guadalajara,27,Lugo,3
1988,19,Guadalajara,28,Madrid,981
1988,19,Guadalajara,29,Málaga,55
1988,19,Guadalajara,30,Murcia,46
1988,19,Guadalajara,31,Navarra,11
1988,19,Guadalajara,32,Ourense,7
1988,19,Guadalajara,33,Asturias,24
1988,19,Guadalajara,34,Palencia,12
1988,19,Guadalajara,35,Las Palmas,23
1988,19,Guadalajara,36,Pontevedra,17
1988,19,Guadalajara,37,Salamanca,23
1988,19,Guadalajara,38,Santa Cruz de Tenerife,33
1988,19,Guadalajara,39,Cantabria,6
1988,19,Guadalajara,40,Segovia,11
1988,19,Guadalajara,41,Sevilla,57
1988,19,Guadalajara,42,Soria,6
1988,19,Guadalajara,43,Tarragona,19
1988,19,Guadalajara,44,Teruel,16
1988,19,Guadalajara,45,Toledo,70
1988,19,Guadalajara,46,Valencia,90
1988,19,Guadalajara,47,Valladolid,31
1988,19,Guadalajara,48,Vizcaya,31
1988,19,Guadalajara,49,Zamora,12
1988,19,Guadalajara,50,Zaragoza,90
1988,19,Guadalajara,51,Ceuta,1
1988,20,Guipúzcoa,01,Álava,594
1988,20,Guipúzcoa,02,Albacete,18
1988,20,Guipúzcoa,03,Alicante,367
1988,20,Guipúzcoa,04,Almería,47
1988,20,Guipúzcoa,05,Ávila,24
1988,20,Guipúzcoa,06,Badajoz,182
1988,20,Guipúzcoa,07,Baleares,113
1988,20,Guipúzcoa,08,Barcelona,171
1988,20,Guipúzcoa,09,Burgos,158
1988,20,Guipúzcoa,10,Cáceres,318
1988,20,Guipúzcoa,11,Cádiz,54
1988,20,Guipúzcoa,12,Castellón,171
1988,20,Guipúzcoa,13,Ciudad Real,26
1988,20,Guipúzcoa,14,Córdoba,62
1988,20,Guipúzcoa,15,A Coruña,142
1988,20,Guipúzcoa,16,Cuenca,8
1988,20,Guipúzcoa,17,Girona,53
1988,20,Guipúzcoa,18,Granada,89
1988,20,Guipúzcoa,19,Guadalajara,3
1988,20,Guipúzcoa,21,Huelva,66
1988,20,Guipúzcoa,22,Huesca,39
1988,20,Guipúzcoa,23,Jaén,46
1988,20,Guipúzcoa,24,León,94
1988,20,Guipúzcoa,25,Lleida,36
1988,20,Guipúzcoa,26,La Rioja,267
1988,20,Guipúzcoa,27,Lugo,40
1988,20,Guipúzcoa,28,Madrid,635
1988,20,Guipúzcoa,29,Málaga,193
1988,20,Guipúzcoa,30,Murcia,61
1988,20,Guipúzcoa,31,Navarra,652
1988,20,Guipúzcoa,32,Ourense,98
1988,20,Guipúzcoa,33,Asturias,74
1988,20,Guipúzcoa,34,Palencia,85
1988,20,Guipúzcoa,35,Las Palmas,134
1988,20,Guipúzcoa,36,Pontevedra,113
1988,20,Guipúzcoa,37,Salamanca,229
1988,20,Guipúzcoa,38,Santa Cruz de Tenerife,101
1988,20,Guipúzcoa,39,Cantabria,105
1988,20,Guipúzcoa,40,Segovia,23
1988,20,Guipúzcoa,41,Sevilla,122
1988,20,Guipúzcoa,42,Soria,31
1988,20,Guipúzcoa,43,Tarragona,47
1988,20,Guipúzcoa,44,Teruel,1
1988,20,Guipúzcoa,45,Toledo,18
1988,20,Guipúzcoa,46,Valencia,132
1988,20,Guipúzcoa,47,Valladolid,268
1988,20,Guipúzcoa,48,Vizcaya,565
1988,20,Guipúzcoa,49,Zamora,114
1988,20,Guipúzcoa,50,Zaragoza,173
1988,20,Guipúzcoa,51,Ceuta,18
1988,20,Guipúzcoa,52,Melilla,2
1988,21,Huelva,01,Álava,4
1988,21,Huelva,02,Albacete,4
1988,21,Huelva,03,Alicante,28
1988,21,Huelva,04,Almería,50
1988,21,Huelva,05,Ávila,1
1988,21,Huelva,06,Badajoz,137
1988,21,Huelva,07,Baleares,120
1988,21,Huelva,08,Barcelona,236
1988,21,Huelva,09,Burgos,11
1988,21,Huelva,10,Cáceres,22
1988,21,Huelva,11,Cádiz,178
1988,21,Huelva,12,Castellón,11
1988,21,Huelva,13,Ciudad Real,16
1988,21,Huelva,14,Córdoba,97
1988,21,Huelva,15,A Coruña,12
1988,21,Huelva,16,Cuenca,5
1988,21,Huelva,17,Girona,62
1988,21,Huelva,18,Granada,62
1988,21,Huelva,19,Guadalajara,6
1988,21,Huelva,20,Guipúzcoa,14
1988,21,Huelva,22,Huesca,3
1988,21,Huelva,23,Jaén,32
1988,21,Huelva,24,León,1
1988,21,Huelva,25,Lleida,3
1988,21,Huelva,26,La Rioja,8
1988,21,Huelva,27,Lugo,14
1988,21,Huelva,28,Madrid,254
1988,21,Huelva,29,Málaga,108
1988,21,Huelva,30,Murcia,14
1988,21,Huelva,31,Navarra,5
1988,21,Huelva,33,Asturias,11
1988,21,Huelva,34,Palencia,3
1988,21,Huelva,35,Las Palmas,109
1988,21,Huelva,36,Pontevedra,14
1988,21,Huelva,37,Salamanca,10
1988,21,Huelva,38,Santa Cruz de Tenerife,40
1988,21,Huelva,39,Cantabria,9
1988,21,Huelva,40,Segovia,1
1988,21,Huelva,41,Sevilla,795
1988,21,Huelva,42,Soria,10
1988,21,Huelva,43,Tarragona,27
1988,21,Huelva,44,Teruel,7
1988,21,Huelva,45,Toledo,12
1988,21,Huelva,46,Valencia,59
1988,21,Huelva,47,Valladolid,8
1988,21,Huelva,48,Vizcaya,14
1988,21,Huelva,50,Zaragoza,9
1988,21,Huelva,51,Ceuta,12
1988,21,Huelva,52,Melilla,6
1988,22,Huesca,01,Álava,11
1988,22,Huesca,02,Albacete,6
1988,22,Huesca,03,Alicante,17
1988,22,Huesca,04,Almería,7
1988,22,Huesca,05,Ávila,6
1988,22,Huesca,06,Badajoz,33
1988,22,Huesca,07,Baleares,43
1988,22,Huesca,08,Barcelona,274
1988,22,Huesca,09,Burgos,6
1988,22,Huesca,10,Cáceres,12
1988,22,Huesca,11,Cádiz,15
1988,22,Huesca,12,Castellón,16
1988,22,Huesca,13,Ciudad Real,2
1988,22,Huesca,14,Córdoba,11
1988,22,Huesca,15,A Coruña,18
1988,22,Huesca,16,Cuenca,9
1988,22,Huesca,17,Girona,59
1988,22,Huesca,18,Granada,7
1988,22,Huesca,19,Guadalajara,8
1988,22,Huesca,20,Guipúzcoa,8
1988,22,Huesca,21,Huelva,28
1988,22,Huesca,23,Jaén,8
1988,22,Huesca,24,León,9
1988,22,Huesca,25,Lleida,219
1988,22,Huesca,26,La Rioja,22
1988,22,Huesca,27,Lugo,2
1988,22,Huesca,28,Madrid,134
1988,22,Huesca,29,Málaga,23
1988,22,Huesca,30,Murcia,9
1988,22,Huesca,31,Navarra,50
1988,22,Huesca,32,Ourense,3
1988,22,Huesca,33,Asturias,6
1988,22,Huesca,35,Las Palmas,17
1988,22,Huesca,36,Pontevedra,8
1988,22,Huesca,37,Salamanca,13
1988,22,Huesca,38,Santa Cruz de Tenerife,14
1988,22,Huesca,39,Cantabria,13
1988,22,Huesca,40,Segovia,6
1988,22,Huesca,41,Sevilla,18
1988,22,Huesca,42,Soria,5
1988,22,Huesca,43,Tarragona,75
1988,22,Huesca,44,Teruel,44
1988,22,Huesca,45,Toledo,9
1988,22,Huesca,46,Valencia,24
1988,22,Huesca,47,Valladolid,3
1988,22,Huesca,48,Vizcaya,12
1988,22,Huesca,49,Zamora,2
1988,22,Huesca,50,Zaragoza,519
1988,22,Huesca,51,Ceuta,2
1988,22,Huesca,52,Melilla,4
1988,23,Jaén,01,Álava,22
1988,23,Jaén,02,Albacete,66
1988,23,Jaén,03,Alicante,636
1988,23,Jaén,04,Almería,248
1988,23,Jaén,05,Ávila,4
1988,23,Jaén,06,Badajoz,21
1988,23,Jaén,07,Baleares,638
1988,23,Jaén,08,Barcelona,821
1988,23,Jaén,09,Burgos,15
1988,23,Jaén,10,Cáceres,14
1988,23,Jaén,11,Cádiz,140
1988,23,Jaén,12,Castellón,127
1988,23,Jaén,13,Ciudad Real,140
1988,23,Jaén,14,Córdoba,373
1988,23,Jaén,15,A Coruña,12
1988,23,Jaén,16,Cuenca,16
1988,23,Jaén,17,Girona,590
1988,23,Jaén,18,Granada,703
1988,23,Jaén,19,Guadalajara,9
1988,23,Jaén,20,Guipúzcoa,3
1988,23,Jaén,21,Huelva,49
1988,23,Jaén,22,Huesca,18
1988,23,Jaén,24,León,11
1988,23,Jaén,25,Lleida,39
1988,23,Jaén,26,La Rioja,32
1988,23,Jaén,27,Lugo,6
1988,23,Jaén,28,Madrid,940
1988,23,Jaén,29,Málaga,395
1988,23,Jaén,30,Murcia,384
1988,23,Jaén,31,Navarra,64
1988,23,Jaén,33,Asturias,15
1988,23,Jaén,34,Palencia,4
1988,23,Jaén,35,Las Palmas,113
1988,23,Jaén,36,Pontevedra,3
1988,23,Jaén,37,Salamanca,3
1988,23,Jaén,38,Santa Cruz de Tenerife,67
1988,23,Jaén,39,Cantabria,1
1988,23,Jaén,40,Segovia,5
1988,23,Jaén,41,Sevilla,174
1988,23,Jaén,42,Soria,4
1988,23,Jaén,43,Tarragona,321
1988,23,Jaén,44,Teruel,3
1988,23,Jaén,45,Toledo,24
1988,23,Jaén,46,Valencia,274
1988,23,Jaén,47,Valladolid,2
1988,23,Jaén,48,Vizcaya,19
1988,23,Jaén,49,Zamora,2
1988,23,Jaén,50,Zaragoza,53
1988,23,Jaén,51,Ceuta,7
1988,23,Jaén,52,Melilla,12
1988,24,León,01,Álava,48
1988,24,León,02,Albacete,5
1988,24,León,03,Alicante,180
1988,24,León,04,Almería,18
1988,24,León,05,Ávila,8
1988,24,León,06,Badajoz,9
1988,24,León,07,Baleares,204
1988,24,León,08,Barcelona,399
1988,24,León,09,Burgos,90
1988,24,León,10,Cáceres,39
1988,24,León,11,Cádiz,43
1988,24,León,12,Castellón,37
1988,24,León,13,Ciudad Real,7
1988,24,León,14,Córdoba,30
1988,24,León,15,A Coruña,213
1988,24,León,17,Girona,78
1988,24,León,18,Granada,31
1988,24,León,19,Guadalajara,9
1988,24,León,20,Guipúzcoa,25
1988,24,León,21,Huelva,28
1988,24,León,22,Huesca,10
1988,24,León,23,Jaén,13
1988,24,León,25,Lleida,28
1988,24,León,26,La Rioja,24
1988,24,León,27,Lugo,132
1988,24,León,28,Madrid,1075
1988,24,León,29,Málaga,52
1988,24,León,30,Murcia,49
1988,24,León,31,Navarra,53
1988,24,León,32,Ourense,105
1988,24,León,33,Asturias,633
1988,24,León,34,Palencia,158
1988,24,León,35,Las Palmas,197
1988,24,León,36,Pontevedra,97
1988,24,León,37,Salamanca,123
1988,24,León,38,Santa Cruz de Tenerife,123
1988,24,León,39,Cantabria,68
1988,24,León,40,Segovia,19
1988,24,León,41,Sevilla,44
1988,24,León,42,Soria,10
1988,24,León,43,Tarragona,62
1988,24,León,44,Teruel,5
1988,24,León,45,Toledo,17
1988,24,León,46,Valencia,66
1988,24,León,47,Valladolid,274
1988,24,León,48,Vizcaya,114
1988,24,León,49,Zamora,118
1988,24,León,50,Zaragoza,49
1988,24,León,51,Ceuta,6
1988,24,León,52,Melilla,5
1988,25,Lleida,01,Álava,8
1988,25,Lleida,02,Albacete,9
1988,25,Lleida,03,Alicante,48
1988,25,Lleida,04,Almería,25
1988,25,Lleida,05,Ávila,5
1988,25,Lleida,06,Badajoz,6
1988,25,Lleida,07,Baleares,106
1988,25,Lleida,08,Barcelona,1062
1988,25,Lleida,09,Burgos,3
1988,25,Lleida,10,Cáceres,28
1988,25,Lleida,11,Cádiz,14
1988,25,Lleida,12,Castellón,48
1988,25,Lleida,13,Ciudad Real,9
1988,25,Lleida,14,Córdoba,16
1988,25,Lleida,15,A Coruña,10
1988,25,Lleida,16,Cuenca,6
1988,25,Lleida,17,Girona,203
1988,25,Lleida,18,Granada,31
1988,25,Lleida,19,Guadalajara,9
1988,25,Lleida,20,Guipúzcoa,11
1988,25,Lleida,21,Huelva,8
1988,25,Lleida,22,Huesca,199
1988,25,Lleida,23,Jaén,23
1988,25,Lleida,24,León,18
1988,25,Lleida,26,La Rioja,5
1988,25,Lleida,27,Lugo,3
1988,25,Lleida,28,Madrid,116
1988,25,Lleida,29,Málaga,36
1988,25,Lleida,30,Murcia,40
1988,25,Lleida,31,Navarra,16
1988,25,Lleida,32,Ourense,10
1988,25,Lleida,33,Asturias,16
1988,25,Lleida,35,Las Palmas,22
1988,25,Lleida,36,Pontevedra,13
1988,25,Lleida,37,Salamanca,14
1988,25,Lleida,38,Santa Cruz de Tenerife,15
1988,25,Lleida,39,Cantabria,9
1988,25,Lleida,40,Segovia,5
1988,25,Lleida,41,Sevilla,25
1988,25,Lleida,43,Tarragona,348
1988,25,Lleida,44,Teruel,7
1988,25,Lleida,45,Toledo,9
1988,25,Lleida,46,Valencia,52
1988,25,Lleida,47,Valladolid,12
1988,25,Lleida,48,Vizcaya,6
1988,25,Lleida,49,Zamora,1
1988,25,Lleida,50,Zaragoza,151
1988,25,Lleida,51,Ceuta,6
1988,25,Lleida,52,Melilla,11
1988,26,La Rioja,01,Álava,176
1988,26,La Rioja,02,Albacete,5
1988,26,La Rioja,03,Alicante,56
1988,26,La Rioja,04,Almería,19
1988,26,La Rioja,05,Ávila,8
1988,26,La Rioja,06,Badajoz,22
1988,26,La Rioja,07,Baleares,49
1988,26,La Rioja,08,Barcelona,93
1988,26,La Rioja,09,Burgos,90
1988,26,La Rioja,10,Cáceres,13
1988,26,La Rioja,11,Cádiz,12
1988,26,La Rioja,12,Castellón,6
1988,26,La Rioja,13,Ciudad Real,8
1988,26,La Rioja,14,Córdoba,1
1988,26,La Rioja,15,A Coruña,22
1988,26,La Rioja,16,Cuenca,4
1988,26,La Rioja,17,Girona,16
1988,26,La Rioja,18,Granada,9
1988,26,La Rioja,19,Guadalajara,1
1988,26,La Rioja,20,Guipúzcoa,97
1988,26,La Rioja,21,Huelva,2
1988,26,La Rioja,22,Huesca,19
1988,26,La Rioja,23,Jaén,13
1988,26,La Rioja,24,León,18
1988,26,La Rioja,27,Lugo,5
1988,26,La Rioja,28,Madrid,289
1988,26,La Rioja,29,Málaga,37
1988,26,La Rioja,30,Murcia,14
1988,26,La Rioja,31,Navarra,331
1988,26,La Rioja,32,Ourense,10
1988,26,La Rioja,33,Asturias,27
1988,26,La Rioja,34,Palencia,9
1988,26,La Rioja,35,Las Palmas,46
1988,26,La Rioja,36,Pontevedra,4
1988,26,La Rioja,37,Salamanca,16
1988,26,La Rioja,38,Santa Cruz de Tenerife,38
1988,26,La Rioja,39,Cantabria,44
1988,26,La Rioja,40,Segovia,4
1988,26,La Rioja,41,Sevilla,10
1988,26,La Rioja,42,Soria,44
1988,26,La Rioja,43,Tarragona,29
1988,26,La Rioja,44,Teruel,8
1988,26,La Rioja,45,Toledo,9
1988,26,La Rioja,46,Valencia,40
1988,26,La Rioja,47,Valladolid,22
1988,26,La Rioja,48,Vizcaya,157
1988,26,La Rioja,49,Zamora,15
1988,26,La Rioja,50,Zaragoza,207
1988,26,La Rioja,51,Ceuta,11
1988,26,La Rioja,52,Melilla,10
1988,27,Lugo,01,Álava,4
1988,27,Lugo,02,Albacete,2
1988,27,Lugo,03,Alicante,18
1988,27,Lugo,04,Almería,2
1988,27,Lugo,05,Ávila,1
1988,27,Lugo,06,Badajoz,8
1988,27,Lugo,07,Baleares,41
1988,27,Lugo,08,Barcelona,217
1988,27,Lugo,09,Burgos,13
1988,27,Lugo,10,Cáceres,9
1988,27,Lugo,11,Cádiz,4
1988,27,Lugo,12,Castellón,19
1988,27,Lugo,13,Ciudad Real,2
1988,27,Lugo,14,Córdoba,18
1988,27,Lugo,15,A Coruña,690
1988,27,Lugo,16,Cuenca,7
1988,27,Lugo,17,Girona,14
1988,27,Lugo,18,Granada,11
1988,27,Lugo,19,Guadalajara,3
1988,27,Lugo,20,Guipúzcoa,16
1988,27,Lugo,21,Huelva,4
1988,27,Lugo,22,Huesca,8
1988,27,Lugo,23,Jaén,2
1988,27,Lugo,24,León,77
1988,27,Lugo,25,Lleida,8
1988,27,Lugo,26,La Rioja,15
1988,27,Lugo,28,Madrid,249
1988,27,Lugo,29,Málaga,2
1988,27,Lugo,30,Murcia,4
1988,27,Lugo,31,Navarra,17
1988,27,Lugo,32,Ourense,143
1988,27,Lugo,33,Asturias,155
1988,27,Lugo,34,Palencia,5
1988,27,Lugo,35,Las Palmas,51
1988,27,Lugo,36,Pontevedra,188
1988,27,Lugo,37,Salamanca,25
1988,27,Lugo,38,Santa Cruz de Tenerife,37
1988,27,Lugo,39,Cantabria,16
1988,27,Lugo,40,Segovia,5
1988,27,Lugo,41,Sevilla,7
1988,27,Lugo,42,Soria,2
1988,27,Lugo,43,Tarragona,20
1988,27,Lugo,44,Teruel,4
1988,27,Lugo,45,Toledo,11
1988,27,Lugo,46,Valencia,26
1988,27,Lugo,47,Valladolid,37
1988,27,Lugo,48,Vizcaya,46
1988,27,Lugo,49,Zamora,8
1988,27,Lugo,50,Zaragoza,10
1988,27,Lugo,51,Ceuta,1
1988,27,Lugo,52,Melilla,2
1988,28,Madrid,01,Álava,133
1988,28,Madrid,02,Albacete,263
1988,28,Madrid,03,Alicante,1415
1988,28,Madrid,04,Almería,316
1988,28,Madrid,05,Ávila,834
1988,28,Madrid,06,Badajoz,874
1988,28,Madrid,07,Baleares,1433
1988,28,Madrid,08,Barcelona,1350
1988,28,Madrid,09,Burgos,287
1988,28,Madrid,10,Cáceres,911
1988,28,Madrid,11,Cádiz,737
1988,28,Madrid,12,Castellón,273
1988,28,Madrid,13,Ciudad Real,1154
1988,28,Madrid,14,Córdoba,520
1988,28,Madrid,15,A Coruña,593
1988,28,Madrid,16,Cuenca,455
1988,28,Madrid,17,Girona,213
1988,28,Madrid,18,Granada,524
1988,28,Madrid,19,Guadalajara,979
1988,28,Madrid,20,Guipúzcoa,208
1988,28,Madrid,21,Huelva,250
1988,28,Madrid,22,Huesca,98
1988,28,Madrid,23,Jaén,625
1988,28,Madrid,24,León,446
1988,28,Madrid,25,Lleida,82
1988,28,Madrid,26,La Rioja,168
1988,28,Madrid,27,Lugo,164
1988,28,Madrid,29,Málaga,1057
1988,28,Madrid,30,Murcia,884
1988,28,Madrid,31,Navarra,375
1988,28,Madrid,32,Ourense,112
1988,28,Madrid,33,Asturias,550
1988,28,Madrid,34,Palencia,118
1988,28,Madrid,35,Las Palmas,1534
1988,28,Madrid,36,Pontevedra,413
