ID_ACCIDENTE,ANIO,MES,HORA,DIASEMANA,PROVINCIA,COMUNIDAD_AUTONOMA,ISLA,MUNICIPIO,TOT_VICTIMAS,TOT_MUERTOS,TOT_HERIDOS_GRAVES,TOT_HERIDOS_LEVES,TOT_VEHICULOS_IMPLICADOS,ZONA,ZONA_AGRUPADA,CARRETERA,RED_CARRETERA,TIPO_VIA,TRAZADO_NO_INTERSEC,TIPO_INTERSEC,ACOND_CALZADA,PRIORIDAD,SUPERFICIE_CALZADA,LUMINOSIDAD,FACTORES_ATMOSFERICOS,VISIBILIDAD_RESTRINGIDA,OTRA_CIRCUNSTANCIA,ACERAS,TIPO_ACCIDENTE,DENSIDAD_CIRCULACION,MEDIDAS_ESPECIALES,COD_ANIMAL
2010460006235,2010,11,19:00,MARTES,Valencia/València,Comunitat Valenciana,,Requena,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-322,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,GIRATORIA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ovino
2011460005486,2011,11,21:00,MARTES,Valencia/València,Comunitat Valenciana,,Requena,5,2,3,0,2,CARRETERA,VÍAS INTERURBANAS,N-330,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Jabalí
2012460003424,2012,7,23:00,DOMINGO,Valencia/València,Comunitat Valenciana,,Requena,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-322,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,CAMBIO DE RASANTE,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2011460006064,2011,11,02:00,MARTES,Valencia/València,Comunitat Valenciana,,Riba-roja de Túria,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-370,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2011460005349,2011,10,23:00,VIERNES,Valencia/València,Comunitat Valenciana,,Riba-roja de Túria,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,CV-370,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2009460002058,2009,3,15:00,LUNES,Valencia/València,Comunitat Valenciana,,Sagunto/Sagunt,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-309,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Colisión de vehículo con obstáculo en calzada (Otro objeto o material),FLUIDA,NINGUNA MEDIDA,Canino
2011460004447,2011,7,19:00,JUEVES,Valencia/València,Comunitat Valenciana,,Sagunto/Sagunt,1,0,0,1,2,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a peatón reparando vehículo,FLUIDA,NINGUNA MEDIDA,Ave
2013460001284,2013,3,16:30,MARTES,Valencia/València,Comunitat Valenciana,,Sagunto/Sagunt,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,V-21,TITULARIDAD ESTATAL,AUTOVÍA,GIRATORIA,,SIN DATO,SOLO MARCAS VIALES,MOJADA,PLENO DÍA,LLOVIZNANDO,SIN RESTRICCIÓN,OBRAS,N,Salida de la vía por la derecha con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Felino
2013460006186,2013,12,01:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Sagunto/Sagunt,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-309,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ovino
2010460004685,2010,8,06:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,CV-310,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2011460001969,2011,4,16:00,JUEVES,Valencia/València,Comunitat Valenciana,,,2,0,0,2,2,CARRETERA,VÍAS INTERURBANAS,A-3,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,PLENO DÍA,LLOVIZNANDO,FACTORES ATMOSFÉRICOS,NINGUNA,N,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Canino
2008460008398,2008,12,19:00,VIERNES,Valencia/València,Comunitat Valenciana,,Silla,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,VELL R.,TITULARIDAD MUNICIPAL,CAMINO VECINAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Vuelco en la calzada,FLUIDA,NINGUNA MEDIDA,Canino
2009460007672,2009,11,12:00,JUEVES,Valencia/València,Comunitat Valenciana,,Silla,1,0,1,0,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN T Ó Y,PASO PARA PEATONES O ISLETAS EN CENTRO DE VÍA PRINCIPAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a peatón aislado o en grupo,FLUIDA,NINGUNA MEDIDA,Ave
2012460000811,2012,2,20:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Sollana,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-520,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,ENLACE DE ENTRADA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animal conducido o en rebaño,FLUIDA,NINGUNA MEDIDA,Ave
2009460006621,2009,11,19:00,LUNES,Valencia/València,Comunitat Valenciana,,Sueca,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,N-332,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2010460006277,2010,11,23:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Sueca,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-509,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2012460004187,2012,8,04:00,VIERNES,Valencia/València,Comunitat Valenciana,,Tavernes de la Valldigna,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,AP-7,TITULARIDAD ESTATAL,AUTOPISTA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013460003150,2013,6,05:15,DOMINGO,Valencia/València,Comunitat Valenciana,,Tavernes de la Valldigna,4,0,0,4,1,CARRETERA,VÍAS INTERURBANAS,N-332,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2009460004923,2009,8,12:00,MARTES,Valencia/València,Comunitat Valenciana,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-330,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Canino
2008460000966,2008,2,15:00,VIERNES,Valencia/València,Comunitat Valenciana,,Torrent,1,0,0,1,2,VARIANTE,VÍAS INTERURBANAS,CV-410,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2008460009105,2008,12,15:00,JUEVES,Valencia/València,Comunitat Valenciana,,Torrent,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-7,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la izquierda sin colisión (Otra),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2011460000187,2010,11,18:00,LUNES,Valencia/València,Comunitat Valenciana,,Torrent,1,0,1,0,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2013460003538,2013,7,10:30,JUEVES,Valencia/València,Comunitat Valenciana,,Torrent,1,0,0,1,2,CARRETERA,VÍAS INTERURBANAS,A-7,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,DENSA,NINGUNA MEDIDA,Canino
2013460000749,2013,2,07:20,MARTES,Valencia/València,Comunitat Valenciana,,Torrent,4,0,0,4,1,CARRETERA,VÍAS INTERURBANAS,CV-405,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2013460003269,2013,6,11:30,DOMINGO,Valencia/València,Comunitat Valenciana,,Torrent,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,FONT MAÑEZ,TITULARIDAD MUNICIPAL,CAMINO VECINAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Vuelco en la calzada,FLUIDA,NINGUNA MEDIDA,Canino
2009460006205,2009,10,17:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Turís,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,CV-415,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2010460004548,2010,8,23:00,VIERNES,Valencia/València,Comunitat Valenciana,,Turís,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",CAMINO VECINAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Canino
2008460006334,2008,9,20:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,Utiel,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-3,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Colisión de vehículo con obstáculo en calzada (Otro objeto o material),FLUIDA,NINGUNA MEDIDA,Canino
2009460004251,2009,7,07:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,Utiel,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-470,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Conejo
2011460001208,2011,3,20:00,LUNES,Valencia/València,Comunitat Valenciana,,Utiel,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-390,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013460001330,2013,3,00:50,SÁBADO,Valencia/València,Comunitat Valenciana,,Utiel,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-3,TITULARIDAD ESTATAL,AUTOVÍA,,ENLACE DE SALIDA,NADA ESPECIAL,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la izquierda con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Conejo
2013460000455,2013,1,19:45,DOMINGO,Valencia/València,Comunitat Valenciana,,Utiel,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,N-330,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la izquierda con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2008460003569,2008,1,13:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ave
2009460006926,2009,8,09:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009460006283,2009,6,10:00,MARTES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN X Ó +,SÓLO ISLETAS O PASO PARA PEATONES,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a peatón aislado o en grupo,FLUIDA,NINGUNA MEDIDA,Ave
2009460003575,2009,4,21:00,LUNES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,1,0,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2009460000269,2009,1,17:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,2,CARRETERA,VÍAS INTERURBANAS,V-31,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,OTRA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009460007070,2009,8,11:00,LUNES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN X Ó +,SÓLO ISLETAS O PASO PARA PEATONES,PASO PARA PEATONES,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a peatón aislado o en grupo,FLUIDA,NINGUNA MEDIDA,Ave
2009460006976,2009,8,14:00,DOMINGO,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Canino
2009460006706,2009,7,07:00,MARTES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009460002115,2009,2,18:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,1,0,2,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Salida de la vía por la derecha sin colisión (En llano),FLUIDA,NINGUNA MEDIDA,Ave
2009460003369,2009,4,20:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009460006517,2009,7,14:00,MARTES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,1,0,2,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN X Ó +,OTRO TIPO,SEMÁFORO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Colisión de vehículos en marcha (Frontolateral),FLUIDA,NINGUNA MEDIDA,Ave
2009460006630,2009,7,20:00,DOMINGO,Valencia/València,Comunitat Valenciana,,Valencia,1,0,1,0,2,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a peatón aislado o en grupo,FLUIDA,NINGUNA MEDIDA,Canino
2010460002450,2010,5,11:00,DOMINGO,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,2,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Colisión de vehículos en marcha (Alcance),FLUIDA,NINGUNA MEDIDA,Canino
2010460001240,2010,2,21:00,JUEVES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Colisión de vehículo con obstáculo en calzada (Otro objeto o material),FLUIDA,NINGUNA MEDIDA,Canino
2010460002651,2010,5,08:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN X Ó +,NADA ESPECIAL,SEMÁFORO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Ave
2010460005925,2010,10,05:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN T Ó Y,NADA ESPECIAL,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a peatón aislado o en grupo,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2010460000819,2010,2,06:00,MIÉRCOLES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Felino
2010460002446,2010,5,13:00,SÁBADO,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,2,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN X Ó +,NADA ESPECIAL,SOLO MARCAS VIALES,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Colisión de vehículo con obstáculo en calzada (Otro objeto o material),FLUIDA,NINGUNA MEDIDA,Otro animal
2010460001765,2010,3,16:00,JUEVES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2010460003430,2010,6,19:00,DOMINGO,Valencia/València,Comunitat Valenciana,,Valencia,2,0,0,2,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN T Ó Y,NADA ESPECIAL,SOLO MARCAS VIALES,SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2011460006415,2011,12,22:00,JUEVES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Felino
2011460001108,2011,2,21:00,JUEVES,Valencia/València,Comunitat Valenciana,,Valencia,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,"SEÑAL DE ""CEDA EL PASO""",SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ave
