fecha	pais	continente	indicador	valor
2020-06-07	Rusia	Europa	casos_media_movil_7dias	8873.4
2020-06-07	Rusia	Europa	ia_7dias	42.56
2020-06-07	Ruanda	África	casos_media_movil_7dias	10.3
2020-06-07	Ruanda	África	ia_7dias	0.56
2020-06-07	Arabia Saudí	Asia	casos_media_movil_7dias	2212.1
2020-06-07	Arabia Saudí	Asia	ia_7dias	44.48
2020-06-07	Senegal	África	casos_media_movil_7dias	102
2020-06-07	Senegal	África	ia_7dias	4.26
2020-06-07	Serbia	Europa	casos_media_movil_7dias	51.4
2020-06-07	Serbia	Europa	ia_7dias	5.29
2020-06-07	Sierra Leona	África	casos_media_movil_7dias	13.4
2020-06-07	Sierra Leona	África	ia_7dias	1.18
2020-06-07	Singapur	Asia	casos_media_movil_7dias	451.6
2020-06-07	Singapur	Asia	ia_7dias	54.03
2020-06-07	Eslovaquia	Europa	casos_media_movil_7dias	1
2020-06-07	Eslovaquia	Europa	ia_7dias	0.13
2020-06-07	Eslovenia	Europa	casos_media_movil_7dias	1.7
2020-06-07	Eslovenia	Europa	ia_7dias	0.58
2020-06-07	Somalia	África	casos_media_movil_7dias	53.3
2020-06-07	Somalia	África	ia_7dias	2.35
2020-06-07	Sudáfrica	África	casos_media_movil_7dias	2143.7
2020-06-07	Sudáfrica	África	ia_7dias	25.3
2020-06-07	Corea del Sur	Asia	casos_media_movil_7dias	44
2020-06-07	Corea del Sur	Asia	ia_7dias	0.6
2020-06-07	Sudán del Sur	África	casos_media_movil_7dias	46.1
2020-06-07	Sudán del Sur	África	ia_7dias	2.89
2020-06-07	España	Europa	casos_media_movil_7dias	303
2020-06-07	España	Europa	ia_7dias	4.54
2020-06-07	Sri Lanka	Asia	casos_media_movil_7dias	27.7
2020-06-07	Sri Lanka	Asia	ia_7dias	0.91
2020-06-07	Sudán	África	casos_media_movil_7dias	152.1
2020-06-07	Sudán	África	ia_7dias	2.43
2020-06-07	Suazilandia	África	casos_media_movil_7dias	5.6
2020-06-07	Suazilandia	África	ia_7dias	3.36
2020-06-07	Suecia	Europa	casos_media_movil_7dias	967.7
2020-06-07	Suecia	Europa	ia_7dias	67.07
2020-06-07	Suiza	Europa	casos_media_movil_7dias	15.9
2020-06-07	Suiza	Europa	ia_7dias	1.28
2020-06-07	Siria	Asia	casos_media_movil_7dias	0.3
2020-06-07	Siria	Asia	ia_7dias	0.01
2020-06-07	Taiwán	Asia	casos_media_movil_7dias	0.1
2020-06-07	Taiwán	Asia	ia_7dias	0
2020-06-07	Tayikistán	Asia	casos_media_movil_7dias	92.3
2020-06-07	Tayikistán	Asia	ia_7dias	6.77
2020-06-07	Tanzania	África	casos_media_movil_7dias	0
2020-06-07	Tanzania	África	ia_7dias	0
2020-06-07	Tailandia	Asia	casos_media_movil_7dias	4.4
2020-06-07	Tailandia	Asia	ia_7dias	0.04
2020-06-07	Timor Oriental	Asia	casos_media_movil_7dias	0
2020-06-07	Timor Oriental	Asia	ia_7dias	0
2020-06-07	Togo	África	casos_media_movil_7dias	7.7
2020-06-07	Togo	África	ia_7dias	0.65
2020-06-07	Trinidad y Tobago	América	casos_media_movil_7dias	0
2020-06-07	Trinidad y Tobago	América	ia_7dias	0
2020-06-07	Túnez	África	casos_media_movil_7dias	1.6
2020-06-07	Túnez	África	ia_7dias	0.09
2020-06-07	Turquía	Asia	casos_media_movil_7dias	873.6
2020-06-07	Turquía	Asia	ia_7dias	7.25
2020-06-07	Uganda	África	casos_media_movil_7dias	25.7
2020-06-07	Uganda	África	ia_7dias	0.39
2020-06-07	Ucrania	Europa	casos_media_movil_7dias	472.9
2020-06-07	Ucrania	Europa	ia_7dias	7.57
2020-06-07	Emiratos Árabes Unidos	Asia	casos_media_movil_7dias	624.6
2020-06-07	Emiratos Árabes Unidos	Asia	ia_7dias	44.2
2020-06-07	Reino Unido	Europa	casos_media_movil_7dias	1720.3
2020-06-07	Reino Unido	Europa	ia_7dias	17.74
2020-06-07	Estados Unidos	América	casos_media_movil_7dias	21382.4
2020-06-07	Estados Unidos	América	ia_7dias	45.22
2020-06-07	Uruguay	América	casos_media_movil_7dias	3.4
2020-06-07	Uruguay	América	ia_7dias	0.69
2020-06-07	Uzbekistán	Asia	casos_media_movil_7dias	89.6
2020-06-07	Uzbekistán	Asia	ia_7dias	1.87
2020-06-07	Venezuela	América	casos_media_movil_7dias	122.4
2020-06-07	Venezuela	América	ia_7dias	3.01
2020-06-07	Vietnam	Asia	casos_media_movil_7dias	0.3
2020-06-07	Vietnam	Asia	ia_7dias	0
2020-06-07	Yemen	Asia	casos_media_movil_7dias	23.3
2020-06-07	Yemen	Asia	ia_7dias	0.55
2020-06-07	Zambia	África	casos_media_movil_7dias	13.9
2020-06-07	Zambia	África	ia_7dias	0.53
2020-06-07	Zimbabue	África	casos_media_movil_7dias	15
2020-06-07	Zimbabue	África	ia_7dias	0.71
2020-06-08	Afganistán	Asia	casos_media_movil_7dias	733.9
2020-06-08	Afganistán	Asia	ia_7dias	13.2
2020-06-08	Albania	Europa	casos_media_movil_7dias	15.6
2020-06-08	Albania	Europa	ia_7dias	3.79
2020-06-08	Argelia	África	casos_media_movil_7dias	108.6
2020-06-08	Argelia	África	ia_7dias	1.73
2020-06-08	Angola	África	casos_media_movil_7dias	0.7
2020-06-08	Angola	África	ia_7dias	0.02
2020-06-08	Argentina	América	casos_media_movil_7dias	849
2020-06-08	Argentina	América	ia_7dias	13.15
2020-06-08	Armenia	Asia	casos_media_movil_7dias	549.7
2020-06-08	Armenia	Asia	ia_7dias	129.86
2020-06-08	Australia	Oceanía	casos_media_movil_7dias	9.3
2020-06-08	Australia	Oceanía	ia_7dias	0.25
2020-06-08	Austria	Europa	casos_media_movil_7dias	32.3
2020-06-08	Austria	Europa	ia_7dias	2.51
2020-06-08	Azerbaiyán	Asia	casos_media_movil_7dias	294.1
2020-06-08	Azerbaiyán	Asia	ia_7dias	20.31
2020-06-08	Bahrein	Asia	casos_media_movil_7dias	480.7
2020-06-08	Bahrein	Asia	ia_7dias	197.76
2020-06-08	Bangladesh	Asia	casos_media_movil_7dias	2659.4
2020-06-08	Bangladesh	Asia	ia_7dias	11.3
2020-06-08	Bielorrusia	Europa	casos_media_movil_7dias	867.7
2020-06-08	Bielorrusia	Europa	ia_7dias	64.28
2020-06-08	Bélgica	Europa	casos_media_movil_7dias	120.3
2020-06-08	Bélgica	Europa	ia_7dias	7.27
2020-06-08	Benín	África	casos_media_movil_7dias	5.1
2020-06-08	Benín	África	ia_7dias	0.3
2020-06-08	Bolivia	América	casos_media_movil_7dias	523
2020-06-08	Bolivia	América	ia_7dias	31.36
2020-06-08	Bosnia-Herzegovina	Europa	casos_media_movil_7dias	23.4
2020-06-08	Bosnia-Herzegovina	Europa	ia_7dias	5
2020-06-08	Botsuana	África	casos_media_movil_7dias	0.3
2020-06-08	Botsuana	África	ia_7dias	0.09
2020-06-08	Brasil	América	casos_media_movil_7dias	25272.7
2020-06-08	Brasil	América	ia_7dias	83.23
2020-06-08	Bulgaria	Europa	casos_media_movil_7dias	30.6
2020-06-08	Bulgaria	Europa	ia_7dias	3.08
2020-06-08	Burkina Faso	África	casos_media_movil_7dias	1.1
2020-06-08	Burkina Faso	África	ia_7dias	0.04
2020-06-08	Burundi	África	casos_media_movil_7dias	2.9
2020-06-08	Burundi	África	ia_7dias	0.17
2020-06-08	Camboya	Asia	casos_media_movil_7dias	0.1
2020-06-08	Camboya	Asia	ia_7dias	0.01
2020-06-08	Camerún	África	casos_media_movil_7dias	286.3
2020-06-08	Camerún	África	ia_7dias	7.55
2020-06-08	Canadá	América	casos_media_movil_7dias	678.9
2020-06-08	Canadá	América	ia_7dias	12.59
2020-06-08	República Centroafricana	África	casos_media_movil_7dias	89
2020-06-08	República Centroafricana	África	ia_7dias	12.9
2020-06-08	Chad	África	casos_media_movil_7dias	8.4
2020-06-08	Chad	África	ia_7dias	0.36
2020-06-08	Chile	América	casos_media_movil_7dias	4923.1
2020-06-08	Chile	América	ia_7dias	180.28
2020-06-08	China	Asia	casos_media_movil_7dias	6.3
2020-06-08	China	Asia	ia_7dias	0
2020-06-08	Colombia	América	casos_media_movil_7dias	1407.6
2020-06-08	Colombia	América	ia_7dias	19.36
2020-06-08	Congo (Brazzaville)	África	casos_media_movil_7dias	10.3
2020-06-08	Congo (Brazzaville)	África	ia_7dias	1.3
2020-06-08	Congo (Brazzaville)	África	casos_media_movil_7dias	10.3
2020-06-08	Congo (Brazzaville)	África	ia_7dias	1.3
2020-06-08	Costa Rica	América	casos_media_movil_7dias	37.4
2020-06-08	Costa Rica	América	ia_7dias	5.14
2020-06-08	Costa de Marfil	África	casos_media_movil_7dias	129.4
2020-06-08	Costa de Marfil	África	ia_7dias	3.43
2020-06-08	Croacia	Europa	casos_media_movil_7dias	0.1
2020-06-08	Croacia	Europa	ia_7dias	0.02
2020-06-08	Cuba	América	casos_media_movil_7dias	20.9
2020-06-08	Cuba	América	ia_7dias	1.29
2020-06-08	República Checa	Europa	casos_media_movil_7dias	50.7
2020-06-08	República Checa	Europa	ia_7dias	3.31
2020-06-08	Congo (Kinshasa)	África	casos_media_movil_7dias	138.1
2020-06-08	Congo (Kinshasa)	África	ia_7dias	1.08
2020-06-08	Dinamarca	Europa	casos_media_movil_7dias	39.9
2020-06-08	Dinamarca	Europa	ia_7dias	4.82
2020-06-08	República Dominicana	América	casos_media_movil_7dias	330.7
2020-06-08	República Dominicana	América	ia_7dias	21.34
2020-06-08	Ecuador	América	casos_media_movil_7dias	574.6
2020-06-08	Ecuador	América	ia_7dias	22.8
2020-06-08	Egipto	África	casos_media_movil_7dias	1299.1
2020-06-08	Egipto	África	ia_7dias	8.89
2020-06-08	El Salvador	América	casos_media_movil_7dias	71.1
2020-06-08	El Salvador	América	ia_7dias	7.68
2020-06-08	Guinea Ecuatorial	África	casos_media_movil_7dias	0
2020-06-08	Guinea Ecuatorial	África	ia_7dias	0
2020-06-08	Eritrea	África	casos_media_movil_7dias	0.3
2020-06-08	Eritrea	África	ia_7dias	0.06
2020-06-08	Estonia	Europa	casos_media_movil_7dias	10
2020-06-08	Estonia	Europa	ia_7dias	5.28
2020-06-08	Etiopía	África	casos_media_movil_7dias	121.1
2020-06-08	Etiopía	África	ia_7dias	0.74
2020-06-08	Finlandia	Europa	casos_media_movil_7dias	17.4
2020-06-08	Finlandia	Europa	ia_7dias	2.2
2020-06-08	Francia	Europa	casos_media_movil_7dias	317.7
2020-06-08	Francia	Europa	ia_7dias	3.41
2020-06-08	Gabón	África	casos_media_movil_7dias	63.7
2020-06-08	Gabón	África	ia_7dias	20.04
2020-06-08	Gambia	África	casos_media_movil_7dias	0.1
2020-06-08	Gambia	África	ia_7dias	0.04
2020-06-08	Georgia	Asia	casos_media_movil_7dias	3.6
2020-06-08	Georgia	Asia	ia_7dias	0.63
2020-06-08	Alemania	Europa	casos_media_movil_7dias	339.7
2020-06-08	Alemania	Europa	ia_7dias	2.84
2020-06-08	Ghana	África	casos_media_movil_7dias	224
2020-06-08	Ghana	África	ia_7dias	5.05
2020-06-08	Grecia	Europa	casos_media_movil_7dias	5
2020-06-08	Grecia	Europa	ia_7dias	0.34
2020-06-08	Guatemala	América	casos_media_movil_7dias	281.1
2020-06-08	Guatemala	América	ia_7dias	10.98
2020-06-08	Guinea	África	casos_media_movil_7dias	56.3
2020-06-08	Guinea	África	ia_7dias	3
2020-06-08	Guinea-Bisáu	África	casos_media_movil_7dias	6.6
2020-06-08	Guinea-Bisáu	África	ia_7dias	2.34
2020-06-08	Haití	América	casos_media_movil_7dias	172.9
2020-06-08	Haití	América	ia_7dias	10.61
2020-06-08	Honduras	América	casos_media_movil_7dias	160.7
2020-06-08	Honduras	América	ia_7dias	11.36
2020-06-08	Hungría	Europa	casos_media_movil_7dias	13.4
2020-06-08	Hungría	Europa	ia_7dias	0.97
2020-06-08	India	Asia	casos_media_movil_7dias	9439.4
2020-06-08	India	Asia	ia_7dias	4.79
2020-06-08	Indonesia	Asia	casos_media_movil_7dias	673.3
2020-06-08	Indonesia	Asia	ia_7dias	1.72
2020-06-08	Irán	Asia	casos_media_movil_7dias	2903.3
2020-06-08	Irán	Asia	ia_7dias	24.2
2020-06-08	Irak	Asia	casos_media_movil_7dias	846.7
2020-06-08	Irak	Asia	ia_7dias	14.74
2020-06-08	Irlanda	Europa	casos_media_movil_7dias	30.1
2020-06-08	Irlanda	Europa	ia_7dias	4.27
2020-06-08	Israel	Asia	casos_media_movil_7dias	120.6
2020-06-08	Israel	Asia	ia_7dias	9.75
2020-06-08	Italia	Europa	casos_media_movil_7dias	282.7
2020-06-08	Italia	Europa	ia_7dias	3.27
2020-06-08	Jamaica	América	casos_media_movil_7dias	1.7
2020-06-08	Jamaica	América	ia_7dias	0.41
2020-06-08	Japón	Asia	casos_media_movil_7dias	41.4
2020-06-08	Japón	Asia	ia_7dias	0.23
2020-06-08	Jordania	Asia	casos_media_movil_7dias	9.9
2020-06-08	Jordania	Asia	ia_7dias	0.68
2020-06-08	Kazajistán	Asia	casos_media_movil_7dias	221.6
2020-06-08	Kazajistán	Asia	ia_7dias	8.26
2020-06-08	Kenia	África	casos_media_movil_7dias	115
2020-06-08	Kenia	África	ia_7dias	1.5
2020-06-08	Kosovo	Europa	casos_media_movil_7dias	21.6
2020-06-08	Kosovo	Europa	ia_7dias	7.81
2020-06-08	Kuwait	Asia	casos_media_movil_7dias	686.4
2020-06-08	Kuwait	Asia	ia_7dias	112.51
2020-06-08	Kirguistán	Asia	casos_media_movil_7dias	30.7
2020-06-08	Kirguistán	Asia	ia_7dias	3.3
2020-06-08	Laos	Asia	casos_media_movil_7dias	0
2020-06-08	Laos	Asia	ia_7dias	0
2020-06-08	Letonia	Europa	casos_media_movil_7dias	3.1
2020-06-08	Letonia	Europa	ia_7dias	1.17
2020-06-08	Líbano	Asia	casos_media_movil_7dias	15.9
2020-06-08	Líbano	Asia	ia_7dias	1.63
2020-06-08	Liberia	África	casos_media_movil_7dias	10.1
2020-06-08	Liberia	África	ia_7dias	1.4
2020-06-08	Libia	África	casos_media_movil_7dias	14.3
2020-06-08	Libia	África	ia_7dias	1.46
2020-06-08	Lituania	Europa	casos_media_movil_7dias	5.6
2020-06-08	Lituania	Europa	ia_7dias	1.43
2020-06-08	Macedonia del Norte	Europa	casos_media_movil_7dias	114.6
2020-06-08	Macedonia del Norte	Europa	ia_7dias	38.5
2020-06-08	Madagascar	África	casos_media_movil_7dias	40.1
2020-06-08	Madagascar	África	ia_7dias	1.01
2020-06-08	Malaui	África	casos_media_movil_7dias	22
2020-06-08	Malaui	África	ia_7dias	0.81
2020-06-08	Malasia	Asia	casos_media_movil_7dias	71.9
2020-06-08	Malasia	Asia	ia_7dias	1.55
2020-06-08	Mali	África	casos_media_movil_7dias	38.3
2020-06-08	Mali	África	ia_7dias	1.32
2020-06-08	Mauritania	África	casos_media_movil_7dias	59.6
2020-06-08	Mauritania	África	ia_7dias	8.97
2020-06-08	Mauricio	África	casos_media_movil_7dias	0.3
2020-06-08	Mauricio	África	ia_7dias	0.16
2020-06-08	México	América	casos_media_movil_7dias	3777
2020-06-08	México	América	ia_7dias	20.51
2020-06-08	Moldavia	Europa	casos_media_movil_7dias	207
2020-06-08	Moldavia	Europa	ia_7dias	35.92
2020-06-08	Mongolia	Asia	casos_media_movil_7dias	1.3
2020-06-08	Mongolia	Asia	ia_7dias	0.27
2020-06-08	Marruecos	África	casos_media_movil_7dias	59.6
2020-06-08	Marruecos	África	ia_7dias	1.13
2020-06-08	Mozambique	África	casos_media_movil_7dias	24.6
2020-06-08	Mozambique	África	ia_7dias	0.55
2020-06-08	Myanmar	Asia	casos_media_movil_7dias	2.1
2020-06-08	Myanmar	Asia	ia_7dias	0.03
2020-06-08	Namibia	África	casos_media_movil_7dias	0.7
2020-06-08	Namibia	África	ia_7dias	0.2
2020-06-08	Nepal	Asia	casos_media_movil_7dias	268
2020-06-08	Nepal	Asia	ia_7dias	6.44
2020-06-08	Países Bajos	Europa	casos_media_movil_7dias	161.7
2020-06-08	Países Bajos	Europa	ia_7dias	6.61
2020-06-08	Nueva Zelanda	Oceanía	casos_media_movil_7dias	0
2020-06-08	Nueva Zelanda	Oceanía	ia_7dias	0
2020-06-08	Nicaragua	América	casos_media_movil_7dias	78.6
2020-06-08	Nicaragua	América	ia_7dias	8.3
2020-06-08	Níger	África	casos_media_movil_7dias	2.1
2020-06-08	Níger	África	ia_7dias	0.06
2020-06-08	Nigeria	África	casos_media_movil_7dias	332
2020-06-08	Nigeria	África	ia_7dias	1.13
2020-06-08	Noruega	Europa	casos_media_movil_7dias	13.3
2020-06-08	Noruega	Europa	ia_7dias	1.72
2020-06-08	Omán	Asia	casos_media_movil_7dias	777.9
2020-06-08	Omán	Asia	ia_7dias	106.63
2020-06-08	Pakistán	Asia	casos_media_movil_7dias	4458.7
2020-06-08	Pakistán	Asia	ia_7dias	14.13
2020-06-08	Territorios Palestinos	Asia	casos_media_movil_7dias	3.4
2020-06-08	Territorios Palestinos	Asia	ia_7dias	0.47
2020-06-08	Panamá	América	casos_media_movil_7dias	423.1
2020-06-08	Panamá	América	ia_7dias	68.65
2020-06-08	Paraguay	América	casos_media_movil_7dias	21.3
2020-06-08	Paraguay	América	ia_7dias	2.09
2020-06-08	Perú	América	casos_media_movil_7dias	4577
2020-06-08	Perú	América	ia_7dias	97.17
2020-06-08	Filipinas	Asia	casos_media_movil_7dias	544.1
2020-06-08	Filipinas	Asia	ia_7dias	3.48
2020-06-08	Polonia	Europa	casos_media_movil_7dias	396.4
2020-06-08	Polonia	Europa	ia_7dias	7.33
2020-06-08	Portugal	Europa	casos_media_movil_7dias	284.7
2020-06-08	Portugal	Europa	ia_7dias	19.55
2020-06-08	Puerto Rico	América	casos_media_movil_7dias	172.7
2020-06-08	Puerto Rico	América	ia_7dias	42.26
2020-06-08	Qatar	Asia	casos_media_movil_7dias	1697.1
2020-06-08	Qatar	Asia	ia_7dias	412.35
2020-06-08	Rumanía	Europa	casos_media_movil_7dias	174.6
2020-06-08	Rumanía	Europa	ia_7dias	6.35
2020-06-08	Rusia	Europa	casos_media_movil_7dias	8832.9
2020-06-08	Rusia	Europa	ia_7dias	42.37
2020-06-08	Ruanda	África	casos_media_movil_7dias	9.9
2020-06-08	Ruanda	África	ia_7dias	0.53
2020-06-08	Arabia Saudí	Asia	casos_media_movil_7dias	2379
2020-06-08	Arabia Saudí	Asia	ia_7dias	47.83
2020-06-08	Senegal	África	casos_media_movil_7dias	97.6
2020-06-08	Senegal	África	ia_7dias	4.08
2020-06-08	Serbia	Europa	casos_media_movil_7dias	58.7
2020-06-08	Serbia	Europa	ia_7dias	6.04
2020-06-08	Sierra Leona	África	casos_media_movil_7dias	15.4
2020-06-08	Sierra Leona	África	ia_7dias	1.35
2020-06-08	Singapur	Asia	casos_media_movil_7dias	432.3
2020-06-08	Singapur	Asia	ia_7dias	51.72
2020-06-08	Eslovaquia	Europa	casos_media_movil_7dias	0.9
2020-06-08	Eslovaquia	Europa	ia_7dias	0.11
2020-06-08	Eslovenia	Europa	casos_media_movil_7dias	1.7
2020-06-08	Eslovenia	Europa	ia_7dias	0.58
2020-06-08	Somalia	África	casos_media_movil_7dias	51.1
2020-06-08	Somalia	África	ia_7dias	2.25
2020-06-08	Sudáfrica	África	casos_media_movil_7dias	2228.9
2020-06-08	Sudáfrica	África	ia_7dias	26.31
2020-06-08	Corea del Sur	Asia	casos_media_movil_7dias	44.4
2020-06-08	Corea del Sur	Asia	ia_7dias	0.61
2020-06-08	Sudán del Sur	África	casos_media_movil_7dias	46.1
2020-06-08	Sudán del Sur	África	ia_7dias	2.89
2020-06-08	España	Europa	casos_media_movil_7dias	297
2020-06-08	España	Europa	ia_7dias	4.45
2020-06-08	Sri Lanka	Asia	casos_media_movil_7dias	28.9
2020-06-08	Sri Lanka	Asia	ia_7dias	0.94
2020-06-08	Sudán	África	casos_media_movil_7dias	151
2020-06-08	Sudán	África	ia_7dias	2.41
2020-06-08	Suazilandia	África	casos_media_movil_7dias	6.9
2020-06-08	Suazilandia	África	ia_7dias	4.14
2020-06-08	Suecia	Europa	casos_media_movil_7dias	1026.9
2020-06-08	Suecia	Europa	ia_7dias	71.17
2020-06-08	Suiza	Europa	casos_media_movil_7dias	14.7
2020-06-08	Suiza	Europa	ia_7dias	1.19
2020-06-08	Siria	Asia	casos_media_movil_7dias	2.7
2020-06-08	Siria	Asia	ia_7dias	0.11
2020-06-08	Taiwán	Asia	casos_media_movil_7dias	0.1
2020-06-08	Taiwán	Asia	ia_7dias	0
2020-06-08	Tayikistán	Asia	casos_media_movil_7dias	103.1
2020-06-08	Tayikistán	Asia	ia_7dias	7.57
2020-06-08	Tanzania	África	casos_media_movil_7dias	0
2020-06-08	Tanzania	África	ia_7dias	0
2020-06-08	Tailandia	Asia	casos_media_movil_7dias	5.4
2020-06-08	Tailandia	Asia	ia_7dias	0.05
2020-06-08	Timor Oriental	Asia	casos_media_movil_7dias	0
2020-06-08	Timor Oriental	Asia	ia_7dias	0
2020-06-08	Togo	África	casos_media_movil_7dias	7.6
2020-06-08	Togo	África	ia_7dias	0.64
2020-06-08	Trinidad y Tobago	América	casos_media_movil_7dias	0
2020-06-08	Trinidad y Tobago	América	ia_7dias	0
2020-06-08	Túnez	África	casos_media_movil_7dias	1.4
2020-06-08	Túnez	África	ia_7dias	0.08
2020-06-08	Turquía	Asia	casos_media_movil_7dias	884.3
2020-06-08	Turquía	Asia	ia_7dias	7.34
2020-06-08	Uganda	África	casos_media_movil_7dias	22.6
2020-06-08	Uganda	África	ia_7dias	0.35
2020-06-08	Ucrania	Europa	casos_media_movil_7dias	475.3
2020-06-08	Ucrania	Europa	ia_7dias	7.61
2020-06-08	Emiratos Árabes Unidos	Asia	casos_media_movil_7dias	607.3
2020-06-08	Emiratos Árabes Unidos	Asia	ia_7dias	42.98
2020-06-08	Reino Unido	Europa	casos_media_movil_7dias	1633.1
2020-06-08	Reino Unido	Europa	ia_7dias	16.84
2020-06-08	Estados Unidos	América	casos_media_movil_7dias	21738.9
2020-06-08	Estados Unidos	América	ia_7dias	45.97
2020-06-08	Uruguay	América	casos_media_movil_7dias	3.1
2020-06-08	Uruguay	América	ia_7dias	0.63
2020-06-08	Uzbekistán	Asia	casos_media_movil_7dias	98.6
2020-06-08	Uzbekistán	Asia	ia_7dias	2.06
2020-06-08	Venezuela	América	casos_media_movil_7dias	123.9
2020-06-08	Venezuela	América	ia_7dias	3.05
2020-06-08	Vietnam	Asia	casos_media_movil_7dias	0.4
2020-06-08	Vietnam	Asia	ia_7dias	0
2020-06-08	Yemen	Asia	casos_media_movil_7dias	23.3
2020-06-08	Yemen	Asia	ia_7dias	0.55
2020-06-08	Zambia	África	casos_media_movil_7dias	13.9
2020-06-08	Zambia	África	ia_7dias	0.53
2020-06-08	Zimbabue	África	casos_media_movil_7dias	14.9
2020-06-08	Zimbabue	África	ia_7dias	0.7
2020-06-09	Afganistán	Asia	casos_media_movil_7dias	738.1
2020-06-09	Afganistán	Asia	ia_7dias	13.27
2020-06-09	Albania	Europa	casos_media_movil_7dias	17.1
2020-06-09	Albania	Europa	ia_7dias	4.17
2020-06-09	Argelia	África	casos_media_movil_7dias	107.4
2020-06-09	Argelia	África	ia_7dias	1.71
2020-06-09	Angola	África	casos_media_movil_7dias	0.9
2020-06-09	Angola	África	ia_7dias	0.02
2020-06-09	Argentina	América	casos_media_movil_7dias	886.4
2020-06-09	Argentina	América	ia_7dias	13.73
2020-06-09	Armenia	Asia	casos_media_movil_7dias	547.6
2020-06-09	Armenia	Asia	ia_7dias	129.35
2020-06-09	Australia	Oceanía	casos_media_movil_7dias	8.7
2020-06-09	Australia	Oceanía	ia_7dias	0.24
2020-06-09	Austria	Europa	casos_media_movil_7dias	32.3
2020-06-09	Austria	Europa	ia_7dias	2.51
2020-06-09	Azerbaiyán	Asia	casos_media_movil_7dias	316.3
2020-06-09	Azerbaiyán	Asia	ia_7dias	21.84
2020-06-09	Bahrein	Asia	casos_media_movil_7dias	516.1
2020-06-09	Bahrein	Asia	ia_7dias	212.33
2020-06-09	Bangladesh	Asia	casos_media_movil_7dias	2710
2020-06-09	Bangladesh	Asia	ia_7dias	11.52
2020-06-09	Bielorrusia	Europa	casos_media_movil_7dias	864.3
2020-06-09	Bielorrusia	Europa	ia_7dias	64.03
2020-06-09	Bélgica	Europa	casos_media_movil_7dias	133.4
2020-06-09	Bélgica	Europa	ia_7dias	8.06
2020-06-09	Benín	África	casos_media_movil_7dias	8.9
2020-06-09	Benín	África	ia_7dias	0.51
2020-06-09	Bolivia	América	casos_media_movil_7dias	488.3
2020-06-09	Bolivia	América	ia_7dias	29.28
2020-06-09	Bosnia-Herzegovina	Europa	casos_media_movil_7dias	25.7
2020-06-09	Bosnia-Herzegovina	Europa	ia_7dias	5.49
2020-06-09	Botsuana	África	casos_media_movil_7dias	0.6
2020-06-09	Botsuana	África	ia_7dias	0.17
2020-06-09	Brasil	América	casos_media_movil_7dias	25852.1
2020-06-09	Brasil	América	ia_7dias	85.14
2020-06-09	Bulgaria	Europa	casos_media_movil_7dias	42.4
2020-06-09	Bulgaria	Europa	ia_7dias	4.27
2020-06-09	Burkina Faso	África	casos_media_movil_7dias	1.3
2020-06-09	Burkina Faso	África	ia_7dias	0.04
2020-06-09	Burundi	África	casos_media_movil_7dias	2.9
2020-06-09	Burundi	África	ia_7dias	0.17
2020-06-09	Camboya	Asia	casos_media_movil_7dias	0.1
2020-06-09	Camboya	Asia	ia_7dias	0.01
2020-06-09	Camerún	África	casos_media_movil_7dias	273.6
2020-06-09	Camerún	África	ia_7dias	7.21
